,,,Tiempo,Voltaje
,,,-7.8999990365E-05,-134
,,,-7.8799988842E-05,-134
,,,-7.8599987319E-05,-136
,,,-7.8399985796E-05,-134
,,,-7.8199984273E-05,-134
,,,-7.7999990026E-05,-134
,,,-7.7799988503E-05,-132
,,,-7.759998698E-05,-136
,,,-7.7399985457E-05,-134
,,,-7.7199983934E-05,-134
,,,-7.6999989687E-05,-136
,,,-7.6799988165E-05,-134
,,,-7.6599986642E-05,-134
,,,-7.6399985119E-05,-134
,,,-7.6199990872E-05,-134
,,,-7.5999989349E-05,-132
,,,-7.5799987826E-05,-136
,,,-7.5599986303E-05,-134
,,,-7.539998478E-05,-134
,,,-7.5199990533E-05,-136
,,,-7.499998901E-05,-134
,,,-7.4799987487E-05,-134
,,,-7.4599985965E-05,-136
,,,-7.4399984442E-05,-136
,,,-7.4199990195E-05,-134
,,,-7.3999988672E-05,-134
,,,-7.3799987149E-05,-134
,,,-7.3599985626E-05,-134
,,,-7.3399984103E-05,-134
,,,-7.3199989856E-05,-134
,,,-7.2999988333E-05,-134
,,,-7.279998681E-05,-134
,,,-7.2599985288E-05,-134
,,,-7.2399983765E-05,-134
,,,-7.2199989518E-05,-134
,,,-7.1999987995E-05,-136
,,,-7.1799986472E-05,-134
,,,-7.1599984949E-05,-136
,,,-7.1399990702E-05,-136
,,,-7.1199989179E-05,-136
,,,-7.0999987656E-05,-134
,,,-7.0799986133E-05,-134
,,,-7.059998461E-05,-134
,,,-7.0399990364E-05,-132
,,,-7.0199988841E-05,-134
,,,-6.9999987318E-05,-134
,,,-6.9799985795E-05,-136
,,,-6.9599984272E-05,-136
,,,-6.9399990025E-05,-136
,,,-6.9199988502E-05,-136
,,,-6.8999986979E-05,-134
,,,-6.8799985456E-05,-134
,,,-6.8599983933E-05,-134
,,,-6.8399989686E-05,-134
,,,-6.8199988164E-05,-134
,,,-6.7999986641E-05,-134
,,,-6.7799985118E-05,-136
,,,-6.7599983595E-05,-134
,,,-6.7399989348E-05,-134
,,,-6.7199987825E-05,-134
,,,-6.6999986302E-05,-134
,,,-6.6799984779E-05,-132
,,,-6.6599990532E-05,-132
,,,-6.6399989009E-05,-132
,,,-6.6199987486E-05,-134
,,,-6.5999985964E-05,-132
,,,-6.5799984441E-05,-130
,,,-6.5599990194E-05,-132
,,,-6.5399988671E-05,-132
,,,-6.5199987148E-05,-134
,,,-6.4999985625E-05,-132
,,,-6.4799984102E-05,-132
,,,-6.4599989855E-05,-132
,,,-6.4399988332E-05,-132
,,,-6.4199986809E-05,-132
,,,-6.3999985287E-05,-132
,,,-6.3799983764E-05,-132
,,,-6.3599989517E-05,-130
,,,-6.3399987994E-05,-130
,,,-6.3199986471E-05,-130
,,,-6.2999984948E-05,-130
,,,-6.2799990701E-05,-130
,,,-6.2599989178E-05,-130
,,,-6.2399987655E-05,-130
,,,-6.2199986132E-05,-130
,,,-6.1999984609E-05,-130
,,,-6.1799990362E-05,-132
,,,-6.159998884E-05,-132
,,,-6.1399987317E-05,-130
,,,-6.1199985794E-05,-128
,,,-6.0999987909E-05,-128
,,,-6.0799986386E-05,-128
,,,-6.0599988501E-05,-130
,,,-6.0399986978E-05,-128
,,,-6.0199985455E-05,-130
,,,-5.999998757E-05,-128
,,,-5.9799986047E-05,-128
,,,-5.9599988163E-05,-128
,,,-5.939998664E-05,-128
,,,-5.9199988755E-05,-128
,,,-5.8999987232E-05,-126
,,,-5.8799985709E-05,-128
,,,-5.8599987824E-05,-128
,,,-5.8399986301E-05,-126
,,,-5.8199988416E-05,-128
,,,-5.7999986893E-05,-126
,,,-5.779998537E-05,-126
,,,-5.7599987485E-05,-126
,,,-5.7399985963E-05,-126
,,,-5.7199988078E-05,-130
,,,-5.6999986555E-05,-126
,,,-5.679998867E-05,-126
,,,-5.6599987147E-05,-126
,,,-5.6399985624E-05,-126
,,,-5.6199987739E-05,-124
,,,-5.5999986216E-05,-124
,,,-5.5799988331E-05,-124
,,,-5.5599986808E-05,-126
,,,-5.5399985285E-05,-122
,,,-5.5199987401E-05,-124
,,,-5.4999985878E-05,-124
,,,-5.4799987993E-05,-122
,,,-5.459998647E-05,-126
,,,-5.439998858E-05,-122
,,,-5.419998706E-05,-124
,,,-5.399998554E-05,-124
,,,-5.379998765E-05,-122
,,,-5.359998613E-05,-120
,,,-5.339998825E-05,-122
,,,-5.319998672E-05,-122
,,,-5.29999852E-05,-120
,,,-5.279998732E-05,-122
,,,-5.259998579E-05,-122
,,,-5.239998791E-05,-122
,,,-5.219998638E-05,-122
,,,-5.19999885E-05,-122
,,,-5.179998698E-05,-120
,,,-5.159998545E-05,-118
,,,-5.139998757E-05,-120
,,,-5.119998605E-05,-120
,,,-5.099998816E-05,-118
,,,-5.079998664E-05,-118
,,,-5.059998875E-05,-118
,,,-5.039998723E-05,-118
,,,-5.019998571E-05,-118
,,,-4.999998782E-05,-118
,,,-4.97999863E-05,-118
,,,-4.959998842E-05,-116
,,,-4.939998689E-05,-116
,,,-4.919998537E-05,-116
,,,-4.899998748E-05,-116
,,,-4.879998596E-05,-118
,,,-4.859998808E-05,-114
,,,-4.839998655E-05,-116
,,,-4.819998867E-05,-116
,,,-4.799998715E-05,-114
,,,-4.779998562E-05,-114
,,,-4.759998774E-05,-114
,,,-4.739998622E-05,-112
,,,-4.719998833E-05,-112
,,,-4.699998681E-05,-112
,,,-4.679998528E-05,-112
,,,-4.65999874E-05,-112
,,,-4.639998588E-05,-110
,,,-4.619998799E-05,-110
,,,-4.599998647E-05,-108
,,,-4.579998858E-05,-110
,,,-4.559998706E-05,-110
,,,-4.539998554E-05,-110
,,,-4.519998765E-05,-108
,,,-4.499998613E-05,-108
,,,-4.479998825E-05,-108
,,,-4.459998672E-05,-108
,,,-4.43999852E-05,-108
,,,-4.419998731E-05,-106
,,,-4.399998579E-05,-106
,,,-4.379998791E-05,-108
,,,-4.359998638E-05,-104
,,,-4.33999885E-05,-104
,,,-4.319998698E-05,-104
,,,-4.299998545E-05,-102
,,,-4.279998757E-05,-104
,,,-4.259998605E-05,-104
,,,-4.239998816E-05,-102
,,,-4.219998664E-05,-102
,,,-4.199998511E-05,-104
,,,-4.179998723E-05,-102
,,,-4.159998571E-05,-100
,,,-4.139998782E-05,-102
,,,-4.11999863E-05,-102
,,,-4.099998841E-05,-98
,,,-4.079998689E-05,-98
,,,-4.059998537E-05,-100
,,,-4.039998748E-05,-96
,,,-4.019998596E-05,-96
,,,-3.999998808E-05,-96
,,,-3.979998655E-05,-98
,,,-3.959998867E-05,-96
,,,-3.939998714E-05,-96
,,,-3.919998562E-05,-94
,,,-3.899998774E-05,-94
,,,-3.879998621E-05,-94
,,,-3.859998833E-05,-94
,,,-3.839998681E-05,-94
,,,-3.819998528E-05,-92
,,,-3.79999874E-05,-92
,,,-3.779998588E-05,-92
,,,-3.759998799E-05,-92
,,,-3.739998647E-05,-90
,,,-3.719998858E-05,-90
,,,-3.699998706E-05,-88
,,,-3.679998554E-05,-88
,,,-3.659998765E-05,-90
,,,-3.639998613E-05,-90
,,,-3.619998824E-05,-88
,,,-3.599998672E-05,-88
,,,-3.57999852E-05,-88
,,,-3.559998731E-05,-86
,,,-3.539998579E-05,-84
,,,-3.519998791E-05,-86
,,,-3.499998638E-05,-86
,,,-3.47999885E-05,-84
,,,-3.459998698E-05,-84
,,,-3.439998545E-05,-82
,,,-3.419998757E-05,-84
,,,-3.399998604E-05,-82
,,,-3.379998816E-05,-80
,,,-3.359998664E-05,-82
,,,-3.339998511E-05,-82
,,,-3.319998723E-05,-80
,,,-3.299998571E-05,-80
,,,-3.279998782E-05,-82
,,,-3.25999863E-05,-78
,,,-3.239998841E-05,-78
,,,-3.219998689E-05,-78
,,,-3.199998537E-05,-78
,,,-3.179998748E-05,-78
,,,-3.159998596E-05,-76
,,,-3.139998807E-05,-78
,,,-3.119998655E-05,-74
,,,-3.099998503E-05,-74
,,,-3.079998714E-05,-74
,,,-3.059998562E-05,-74
,,,-3.039998592E-05,-72
,,,-3.019998621E-05,-72
,,,-2.999998651E-05,-72
,,,-2.979998681E-05,-72
,,,-2.95999871E-05,-70
,,,-2.93999874E-05,-68
,,,-2.919998587E-05,-68
,,,-2.899998617E-05,-68
,,,-2.879998647E-05,-68
,,,-2.859998676E-05,-68
,,,-2.839998706E-05,-66
,,,-2.819998736E-05,-66
,,,-2.799998583E-05,-66
,,,-2.779998613E-05,-68
,,,-2.759998642E-05,-66
,,,-2.739998672E-05,-66
,,,-2.719998702E-05,-64
,,,-2.699998731E-05,-64
,,,-2.679998579E-05,-64
,,,-2.659998609E-05,-62
,,,-2.639998638E-05,-62
,,,-2.619998668E-05,-60
,,,-2.599998697E-05,-62
,,,-2.579998727E-05,-64
,,,-2.559998757E-05,-62
,,,-2.539998604E-05,-58
,,,-2.519998634E-05,-58
,,,-2.499998664E-05,-58
,,,-2.479998693E-05,-58
,,,-2.459998723E-05,-58
,,,-2.439998752E-05,-58
,,,-2.4199986E-05,-56
,,,-2.39999863E-05,-56
,,,-2.379998659E-05,-54
,,,-2.359998689E-05,-56
,,,-2.339998719E-05,-52
,,,-2.319998748E-05,-54
,,,-2.299998596E-05,-52
,,,-2.279998625E-05,-52
,,,-2.259998655E-05,-54
,,,-2.239998685E-05,-52
,,,-2.219998714E-05,-50
,,,-2.199998744E-05,-50
,,,-2.179998592E-05,-48
,,,-2.159998621E-05,-50
,,,-2.139998651E-05,-50
,,,-2.11999868E-05,-46
,,,-2.09999871E-05,-46
,,,-2.07999874E-05,-46
,,,-2.059998587E-05,-46
,,,-2.039998617E-05,-46
,,,-2.019998647E-05,-46
,,,-1.99999868E-05,-46
,,,-1.97999871E-05,-46
,,,-1.95999874E-05,-44
,,,-1.93999858E-05,-40
,,,-1.91999861E-05,-44
,,,-1.89999864E-05,-44
,,,-1.87999867E-05,-40
,,,-1.8599987E-05,-40
,,,-1.83999873E-05,-40
,,,-1.81999858E-05,-38
,,,-1.79999861E-05,-38
,,,-1.77999864E-05,-38
,,,-1.75999867E-05,-38
,,,-1.7399987E-05,-36
,,,-1.71999873E-05,-36
,,,-1.69999857E-05,-34
,,,-1.6799986E-05,-36
,,,-1.65999863E-05,-34
,,,-1.63999866E-05,-34
,,,-1.61999869E-05,-34
,,,-1.59999872E-05,-34
,,,-1.57999857E-05,-34
,,,-1.5599986E-05,-32
,,,-1.53999863E-05,-32
,,,-1.51999866E-05,-32
,,,-1.49999869E-05,-30
,,,-1.47999863E-05,-30
,,,-1.45999866E-05,-30
,,,-1.43999869E-05,-30
,,,-1.41999863E-05,-28
,,,-1.39999865E-05,-26
,,,-1.37999868E-05,-28
,,,-1.35999862E-05,-28
,,,-1.33999865E-05,-28
,,,-1.31999868E-05,-26
,,,-1.29999862E-05,-26
,,,-1.27999865E-05,-24
,,,-1.25999868E-05,-22
,,,-1.23999862E-05,-24
,,,-1.21999865E-05,-24
,,,-1.19999868E-05,-24
,,,-1.17999862E-05,-22
,,,-1.15999865E-05,-22
,,,-1.13999868E-05,-20
,,,-1.11999861E-05,-20
,,,-1.09999864E-05,-18
,,,-1.07999867E-05,-20
,,,-1.05999861E-05,-20
,,,-1.03999864E-05,-18
,,,-1.01999867E-05,-18
,,,-9.999986105E-06,-18
,,,-9.799986401E-06,-16
,,,-9.599986697E-06,-16
,,,-9.399986084E-06,-16
,,,-9.19998638E-06,-16
,,,-8.999986676E-06,-16
,,,-8.799986063E-06,-16
,,,-8.599986359E-06,-14
,,,-8.399986655E-06,-12
,,,-8.199986041E-06,-12
,,,-7.999986337E-06,-12
,,,-7.799986633E-06,-10
,,,-7.599986475E-06,-12
,,,-7.399986316E-06,-10
,,,-7.19998661E-06,-12
,,,-6.99998645E-06,-10
,,,-6.79998629E-06,-8
,,,-6.59998659E-06,-8
,,,-6.39998643E-06,-8
,,,-6.19998627E-06,-8
,,,-5.99998657E-06,-8
,,,-5.79998641E-06,-6
,,,-5.59998625E-06,-6
,,,-5.39998655E-06,-4
,,,-5.19998639E-06,-6
,,,-4.99998623E-06,-4
,,,-4.79998653E-06,-2
,,,-4.59998637E-06,-4
,,,-4.39998621E-06,-2
,,,-4.19998651E-06,-2
,,,-3.99998635E-06,-2
,,,-3.79998642E-06,-2
,,,-3.59998648E-06,0
,,,-3.39998633E-06,0
,,,-3.19998639E-06,0
,,,-2.99998646E-06,2
,,,-2.79998631E-06,4
,,,-2.5999864E-06,4
,,,-2.3999864E-06,2
,,,-2.1999865E-06,2
,,,-1.9999864E-06,2
,,,-1.7999864E-06,4
,,,-1.5999864E-06,6
,,,-1.3999864E-06,6
,,,-1.1999864E-06,8
,,,-9.99986355055E-07,6
,,,-7.99986423772E-07,10
,,,-5.99986378802E-07,6
,,,-3.9998639068E-07,10
,,,-1.9998638834E-07,10
,,,1.36139988E-11,8
,,,2.0001361634E-07,8
,,,4.0001361867E-07,12
,,,6.000136068E-07,10
,,,8.00013594926E-07,10
,,,1.0000136E-06,12
,,,1.2000137E-06,12
,,,1.4000136E-06,12
,,,1.6000137E-06,12
,,,1.8000136E-06,12
,,,2.0000136E-06,14
,,,2.2000136E-06,12
,,,2.4000137E-06,16
,,,2.6000137E-06,14
,,,2.80001359E-06,16
,,,3.00001375E-06,16
,,,3.20001368E-06,18
,,,3.40001361E-06,18
,,,3.60001377E-06,18
,,,3.8000137E-06,18
,,,4.00001363E-06,18
,,,4.20001379E-06,20
,,,4.40001349E-06,20
,,,4.60001365E-06,22
,,,4.80001381E-06,20
,,,5.00001352E-06,22
,,,5.20001367E-06,22
,,,5.40001383E-06,22
,,,5.60001354E-06,24
,,,5.8000137E-06,24
,,,6.00001385E-06,24
,,,6.20001356E-06,24
,,,6.40001372E-06,26
,,,6.60001388E-06,26
,,,6.80001358E-06,24
,,,7.00001374E-06,28
,,,7.2000139E-06,28
,,,7.400013601E-06,28
,,,7.60001376E-06,28
,,,7.800013918E-06,28
,,,8.000013622E-06,30
,,,8.200013326E-06,30
,,,8.40001394E-06,32
,,,8.600013643E-06,32
,,,8.800013347E-06,32
,,,9.000013961E-06,32
,,,9.200013665E-06,34
,,,9.400013369E-06,32
,,,9.600013982E-06,34
,,,9.800013686E-06,36
,,,1.00000134E-05,36
,,,1.0200014E-05,36
,,,1.04000137E-05,36
,,,1.06000134E-05,38
,,,1.0800014E-05,38
,,,1.10000137E-05,36
,,,1.12000134E-05,38
,,,1.1400014E-05,40
,,,1.16000137E-05,38
,,,1.18000135E-05,40
,,,1.20000141E-05,40
,,,1.22000138E-05,42
,,,1.24000135E-05,44
,,,1.26000141E-05,42
,,,1.28000138E-05,42
,,,1.30000135E-05,44
,,,1.32000141E-05,44
,,,1.34000138E-05,44
,,,1.36000135E-05,44
,,,1.38000141E-05,44
,,,1.40000138E-05,46
,,,1.42000135E-05,46
,,,1.44000142E-05,48
,,,1.46000139E-05,48
,,,1.48000136E-05,48
,,,1.50000142E-05,50
,,,1.52000139E-05,50
,,,1.54000136E-05,50
,,,1.56000133E-05,50
,,,1.5800013E-05,50
,,,1.60000145E-05,50
,,,1.62000142E-05,52
,,,1.64000139E-05,52
,,,1.66000136E-05,54
,,,1.68000133E-05,52
,,,1.7000013E-05,56
,,,1.72000146E-05,54
,,,1.74000143E-05,54
,,,1.7600014E-05,56
,,,1.78000137E-05,58
,,,1.80000134E-05,56
,,,1.82000131E-05,58
,,,1.84000146E-05,60
,,,1.86000143E-05,60
,,,1.8800014E-05,58
,,,1.90000137E-05,60
,,,1.92000134E-05,60
,,,1.94000131E-05,62
,,,1.96000146E-05,62
,,,1.98000143E-05,62
,,,2.0000014E-05,64
,,,2.020001375E-05,62
,,,2.040001345E-05,64
,,,2.060001316E-05,62
,,,2.080001468E-05,66
,,,2.100001439E-05,64
,,,2.120001409E-05,68
,,,2.140001379E-05,68
,,,2.16000135E-05,66
,,,2.18000132E-05,66
,,,2.200001472E-05,68
,,,2.220001443E-05,70
,,,2.240001413E-05,72
,,,2.260001384E-05,68
,,,2.280001354E-05,70
,,,2.300001324E-05,72
,,,2.320001477E-05,72
,,,2.340001447E-05,76
,,,2.360001417E-05,76
,,,2.380001388E-05,74
,,,2.400001358E-05,74
,,,2.420001329E-05,74
,,,2.440001481E-05,76
,,,2.460001451E-05,76
,,,2.480001422E-05,78
,,,2.500001392E-05,78
,,,2.520001362E-05,76
,,,2.540001333E-05,80
,,,2.560001303E-05,80
,,,2.580001455E-05,80
,,,2.600001426E-05,80
,,,2.620001396E-05,82
,,,2.640001367E-05,82
,,,2.660001337E-05,80
,,,2.680001307E-05,82
,,,2.70000146E-05,84
,,,2.72000143E-05,84
,,,2.740001401E-05,84
,,,2.760001371E-05,84
,,,2.780001341E-05,86
,,,2.800001312E-05,88
,,,2.820001464E-05,88
,,,2.840001434E-05,88
,,,2.860001405E-05,90
,,,2.880001375E-05,88
,,,2.900001346E-05,90
,,,2.920001316E-05,88
,,,2.940001468E-05,90
,,,2.960001439E-05,92
,,,2.980001409E-05,92
,,,3.000001379E-05,92
,,,3.02000135E-05,92
,,,3.04000132E-05,94
,,,3.060001472E-05,94
,,,3.080001261E-05,94
,,,3.100001413E-05,94
,,,3.120001566E-05,98
,,,3.140001354E-05,94
,,,3.160001506E-05,96
,,,3.180001295E-05,98
,,,3.200001447E-05,100
,,,3.220001236E-05,98
,,,3.240001388E-05,98
,,,3.26000154E-05,98
,,,3.280001329E-05,100
,,,3.300001481E-05,102
,,,3.320001269E-05,102
,,,3.340001422E-05,104
,,,3.360001574E-05,102
,,,3.380001363E-05,102
,,,3.400001515E-05,104
,,,3.420001303E-05,102
,,,3.440001456E-05,106
,,,3.460001244E-05,104
,,,3.480001396E-05,106
,,,3.500001549E-05,106
,,,3.520001337E-05,108
,,,3.540001489E-05,108
,,,3.560001278E-05,108
,,,3.58000143E-05,108
,,,3.600001583E-05,110
,,,3.620001371E-05,110
,,,3.640001523E-05,110
,,,3.660001312E-05,110
,,,3.680001464E-05,112
,,,3.700001253E-05,114
,,,3.720001405E-05,110
,,,3.740001557E-05,112
,,,3.760001346E-05,114
,,,3.780001498E-05,112
,,,3.800001286E-05,116
,,,3.820001439E-05,114
,,,3.840001227E-05,114
,,,3.86000138E-05,116
,,,3.880001532E-05,116
,,,3.90000132E-05,116
,,,3.920001473E-05,114
,,,3.940001261E-05,116
,,,3.960001413E-05,116
,,,3.980001566E-05,118
,,,4.000001354E-05,118
,,,4.020001506E-05,118
,,,4.040001295E-05,116
,,,4.060001447E-05,118
,,,4.080001236E-05,118
,,,4.100001388E-05,118
,,,4.12000154E-05,118
,,,4.140001329E-05,118
,,,4.160001481E-05,118
,,,4.18000127E-05,120
,,,4.200001422E-05,122
,,,4.220001574E-05,122
,,,4.240001363E-05,120
,,,4.260001515E-05,118
,,,4.280001303E-05,122
,,,4.300001456E-05,122
,,,4.320001244E-05,122
,,,4.340001396E-05,122
,,,4.360001549E-05,122
,,,4.380001337E-05,122
,,,4.40000149E-05,120
,,,4.420001278E-05,120
,,,4.44000143E-05,122
,,,4.460001583E-05,122
,,,4.480001371E-05,122
,,,4.500001523E-05,120
,,,4.520001312E-05,124
,,,4.540001464E-05,122
,,,4.560001253E-05,120
,,,4.580001405E-05,122
,,,4.600001557E-05,122
,,,4.620001346E-05,122
,,,4.640001498E-05,120
,,,4.660001287E-05,122
,,,4.680001439E-05,122
,,,4.700001591E-05,124
,,,4.72000138E-05,126
,,,4.740001532E-05,124
,,,4.76000132E-05,122
,,,4.780001473E-05,124
,,,4.800001261E-05,124
,,,4.820001413E-05,122
,,,4.840001566E-05,124
,,,4.860001354E-05,124
,,,4.880001507E-05,124
,,,4.900001295E-05,124
,,,4.920001447E-05,126
,,,4.9400016E-05,126
,,,4.960001388E-05,124
,,,4.98000154E-05,124
,,,5.000001329E-05,124
,,,5.020001481E-05,124
,,,5.04000127E-05,124
,,,5.060001422E-05,122
,,,5.080001574E-05,124
,,,5.100001363E-05,124
,,,5.120001515E-05,124
,,,5.140001304E-05,124
,,,5.160001456E-05,124
,,,5.180001244E-05,126
,,,5.200001397E-05,124
,,,5.220001549E-05,124
,,,5.240001337E-05,124
,,,5.26000149E-05,124
,,,5.280001278E-05,124
,,,5.30000143E-05,124
,,,5.320001583E-05,122
,,,5.340001371E-05,122
,,,5.360001524E-05,122
,,,5.380001312E-05,126
,,,5.400001464E-05,124
,,,5.420001253E-05,124
,,,5.440001405E-05,126
,,,5.4600015574E-05,122
,,,5.4800013459E-05,122
,,,5.5000014981E-05,124
,,,5.5200012866E-05,124
,,,5.5400014389E-05,124
,,,5.5600015912E-05,124
,,,5.5800013797E-05,124
,,,5.600001532E-05,124
,,,5.6200013205E-05,124
,,,5.6400014728E-05,124
,,,5.6600012613E-05,122
,,,5.6800014136E-05,124
,,,5.7000015659E-05,122
,,,5.7200013543E-05,124
,,,5.7400015066E-05,122
,,,5.7600012951E-05,120
,,,5.7800014474E-05,122
,,,5.8000015997E-05,124
,,,5.8200013882E-05,124
,,,5.8400015405E-05,124
,,,5.860001329E-05,122
,,,5.8800014813E-05,120
,,,5.9000012698E-05,120
,,,5.9200014221E-05,122
,,,5.9400015743E-05,122
,,,5.9600013628E-05,122
,,,5.9800015151E-05,122
,,,6.0000013036E-05,122
,,,6.0200014559E-05,120
,,,6.0400016082E-05,120
,,,6.0600013967E-05,120
,,,6.080001549E-05,120
,,,6.1000013375E-05,120
,,,6.1200014898E-05,120
,,,6.1400016421E-05,122
,,,6.1600017943E-05,120
,,,6.180001219E-05,122
,,,6.2000013713E-05,120
,,,6.2200015236E-05,118
,,,6.2400016759E-05,120
,,,6.2600011006E-05,120
,,,6.2800012529E-05,118
,,,6.3000014052E-05,120
,,,6.3200015575E-05,118
,,,6.3400017098E-05,120
,,,6.3600011345E-05,118
,,,6.3800012867E-05,118
,,,6.400001439E-05,118
,,,6.4200015913E-05,118
,,,6.4400017436E-05,120
,,,6.4600011683E-05,120
,,,6.4800013206E-05,118
,,,6.5000014729E-05,118
,,,6.5200016252E-05,120
,,,6.5400017775E-05,118
,,,6.5600012022E-05,118
,,,6.5800013545E-05,116
,,,6.6000015067E-05,118
,,,6.620001659E-05,116
,,,6.6400010837E-05,116
,,,6.660001236E-05,116
,,,6.6800013883E-05,116
,,,6.7000015406E-05,116
,,,6.7200016929E-05,116
,,,6.7400011176E-05,116
,,,6.7600012699E-05,116
,,,6.7800014222E-05,116
,,,6.8000015744E-05,116
,,,6.8200017267E-05,116
,,,6.8400011514E-05,116
,,,6.8600013037E-05,114
,,,6.880001456E-05,114
,,,6.9000016083E-05,114
,,,6.9200017606E-05,114
,,,6.9400011853E-05,114
,,,6.9600013376E-05,114
,,,6.9800014899E-05,112
,,,7.0000016422E-05,114
,,,7.0200017944E-05,112
,,,7.0400012191E-05,116
,,,7.0600013714E-05,112
,,,7.0800015237E-05,112
,,,7.100001676E-05,110
,,,7.1200011007E-05,110
,,,7.140001253E-05,114
,,,7.1600014053E-05,112
,,,7.1800015576E-05,112
,,,7.2000017099E-05,114
,,,7.2200011346E-05,112
,,,7.2400012868E-05,112
,,,7.2600014391E-05,112
,,,7.2800015914E-05,110
,,,7.3000017437E-05,110
,,,7.3200011684E-05,110
,,,7.3400013207E-05,112
,,,7.360001473E-05,112
,,,7.3800016253E-05,108
,,,7.4000017776E-05,110
,,,7.4200012023E-05,110
,,,7.4400013546E-05,110
,,,7.4600015068E-05,110
,,,7.4800016591E-05,110
,,,7.5000018114E-05,108
,,,7.5200012361E-05,108
,,,7.5400013884E-05,108
,,,7.5600015407E-05,108
,,,7.580001693E-05,110
,,,7.6000011177E-05,106
,,,7.62000127E-05,108
,,,7.6400014223E-05,110
,,,7.6600015745E-05,108
,,,7.6800017268E-05,106
,,,7.7000011515E-05,110
,,,7.7200013038E-05,106
,,,7.7400014561E-05,106
,,,7.7600016084E-05,106
,,,7.7800017607E-05,106
,,,7.8000011854E-05,108
,,,7.8200013377E-05,108
,,,7.84000149E-05,108
,,,7.8600016423E-05,108
,,,7.8800017945E-05,104
,,,7.9000012192E-05,106
,,,7.9200013715E-05,106
,,,7.9400015238E-05,106
,,,7.9600016761E-05,104
,,,7.9800011008E-05,104
,,,8.0000012531E-05,104
,,,8.0200014054E-05,106
,,,8.0400015577E-05,106
,,,8.06000171E-05,104
,,,8.0800011347E-05,104
,,,8.1000012869E-05,104
,,,8.1200014392E-05,104
,,,8.1400015915E-05,102
,,,8.1600017438E-05,104
,,,8.1800011685E-05,106
,,,8.2000013208E-05,102
,,,8.2200014731E-05,102
,,,8.2400016254E-05,102
,,,8.2600017777E-05,104
,,,8.2800012024E-05,102
,,,8.3000013547E-05,104
,,,8.3200015069E-05,102
,,,8.3400016592E-05,102
,,,8.3600018115E-05,100
,,,8.3800012362E-05,102
,,,8.4000013885E-05,100
,,,8.4200015408E-05,100
,,,8.4400016931E-05,102
,,,8.4600011178E-05,102
,,,8.4800012701E-05,100
,,,8.5000014224E-05,102
,,,8.5200015747E-05,100
,,,8.5400017269E-05,100
,,,8.5600011516E-05,100
,,,8.5800013039E-05,100
,,,8.6000014562E-05,100
,,,8.6200016085E-05,100
,,,8.6400017608E-05,98
,,,8.6600011855E-05,98
,,,8.6800013378E-05,100
,,,8.7000014901E-05,98
,,,8.7200016424E-05,98
,,,8.7400017946E-05,98
,,,8.7600012193E-05,96
,,,8.7800013716E-05,98
,,,8.8000015239E-05,98
,,,8.8200016762E-05,98
,,,8.8400018285E-05,96
,,,8.8600012532E-05,96
,,,8.8800014055E-05,98
,,,8.9000015578E-05,96
,,,8.9200017101E-05,96
,,,8.9400011348E-05,96
,,,8.9600012871E-05,98
,,,8.9800014393E-05,96
,,,9.0000015916E-05,96
,,,9.0200017439E-05,94
,,,9.0400011686E-05,94
,,,9.0600013209E-05,94
,,,9.0800014732E-05,92
,,,9.1000016255E-05,92
,,,9.1200017778E-05,92
,,,9.1400012025E-05,92
,,,9.1600013548E-05,92
,,,9.180001507E-05,92
,,,9.2000016593E-05,92
,,,9.2200018116E-05,94
,,,9.2400012363E-05,92
,,,9.2600013886E-05,92
,,,9.2800015409E-05,92
,,,9.3000016932E-05,88
,,,9.3200011179E-05,88
,,,9.3400012702E-05,88
,,,9.3600014225E-05,86
,,,9.3800015748E-05,90
,,,9.400001727E-05,90
,,,9.4200011517E-05,88
,,,9.440001304E-05,88
,,,9.4600014563E-05,90
,,,9.4800016086E-05,88
,,,9.5000017609E-05,88
,,,9.5200011856E-05,84
,,,9.5400013379E-05,88
,,,9.5600014902E-05,86
,,,9.5800016425E-05,84
,,,9.6000017948E-05,88
,,,9.6200012194E-05,86
,,,9.6400013717E-05,86
,,,9.660001524E-05,82
,,,9.6800016763E-05,84
,,,9.7000018286E-05,84
,,,9.7200012533E-05,82
,,,9.7400014056E-05,84
,,,9.7600015579E-05,84
,,,9.7800017102E-05,82
,,,9.8000011349E-05,82
,,,9.8200012872E-05,84
,,,9.8400014394E-05,80
,,,9.8600015917E-05,82
,,,9.880001744E-05,80
,,,9.9000011687E-05,78
,,,9.920001321E-05,80
,,,9.9400014733E-05,80
,,,9.9600016256E-05,80
,,,9.9800017779E-05,78
,,,0.000100000012,78
,,,0.0001002000135,78
,,,0.0001004000151,78
,,,0.0001006000166,78
,,,0.0001008000181,76
,,,0.0001010000124,76
,,,0.0001012000139,76
,,,0.0001014000154,74
,,,0.0001016000169,76
,,,0.0001018000112,74
,,,0.0001020000127,72
,,,0.0001022000142,74
,,,0.0001024000157,74
,,,0.0001026000173,76
,,,0.0001028000115,74
,,,0.000103000013,72
,,,0.0001032000146,72
,,,0.0001034000161,72
,,,0.0001036000176,72
,,,0.0001038000119,70
,,,0.0001040000134,70
,,,0.0001042000149,70
,,,0.0001044000164,70
,,,0.0001046000179,68
,,,0.0001048000122,70
,,,0.0001050000137,68
,,,0.0001052000152,68
