Record Length,2500,Points,Tiempo1,Voltaje1,,,,,Tiempo2,Voltaje2
,,,-0.000963000115007,-10.8000002,,,,,-0.000963000115007,-42.40000153
,,,-0.000962000107393,-10.8000002,,,,,-0.000962000107393,-42.40000153
,,,-0.000961000099778,-11.1999998,,,,,-0.000961000099778,-44
,,,-0.000960000092164,-11.1999998,,,,,-0.000960000092164,-44
,,,-0.000959000084549,-11.4000006,,,,,-0.000959000084549,-45.60000229
,,,-0.000958000076935,-11.6000004,,,,,-0.000958000076935,-45.60000229
,,,-0.00095700006932,-12.1999998,,,,,-0.00095700006932,-47.20000076
,,,-0.000956000061706,-12.4000006,,,,,-0.000956000061706,-47.20000076
,,,-0.000955000112299,-12.6000004,,,,,-0.000955000112299,-48
,,,-0.000954000104684,-12.8000002,,,,,-0.000954000104684,-48.79999924
,,,-0.00095300009707,-13,,,,,-0.00095300009707,-50.40000153
,,,-0.000952000089455,-13.1999998,,,,,-0.000952000089455,-51.20000076
,,,-0.000951000081841,-13.4000006,,,,,-0.000951000081841,-51.20000076
,,,-0.000950000074226,-13.6000004,,,,,-0.000950000074226,-52
,,,-0.000949000066612,-14,,,,,-0.000949000066612,-52.79999924
,,,-0.000948000117205,-14,,,,,-0.000948000117205,-53.60000229
,,,-0.000947000109591,-14.4000006,,,,,-0.000947000109591,-54.40000153
,,,-0.000946000101976,-14.6000004,,,,,-0.000946000101976,-55.200000763
,,,-0.000945000094362,-15,,,,,-0.000945000094362,-56
,,,-0.000944000086747,-15,,,,,-0.000944000086747,-56.799999237
,,,-0.000943000079133,-15.4000006,,,,,-0.000943000079133,-57.600002289
,,,-0.000942000071518,-15.4000006,,,,,-0.000942000071518,-58.400001526
,,,-0.000941000063904,-15.8000002,,,,,-0.000941000063904,-59.200000763
,,,-0.000940000114497,-15.8000002,,,,,-0.000940000114497,-60
,,,-0.000939000106882,-16,,,,,-0.000939000106882,-60.799999237
,,,-0.000938000099268,-16.2000008,,,,,-0.000938000099268,-60.799999237
,,,-0.000937000091653,-16.3999996,,,,,-0.000937000091653,-62.400001526
,,,-0.000936000084039,-16.3999996,,,,,-0.000936000084039,-63.200000763
,,,-0.000935000076424,-16.8000011,,,,,-0.000935000076424,-64
