Record Length,2500,Points,Tiempo1,Voltaje1,,Record Length,2500,Points,Tiempo2,Voltaje2
,,,-9.2000089353E-05,-14.6000004,,,,,-9.2000089353E-05,-60
,,,-9.1000089014E-05,-14.4000006,,,,,-9.1000089014E-05,-60.799999237
,,,-9.0000088676E-05,-14.4000006,,,,,-9.0000088676E-05,-60
,,,-8.9000088337E-05,-14.4000006,,,,,-8.9000088337E-05,-60.799999237
,,,-8.8000087999E-05,-14.4000006,,,,,-8.8000087999E-05,-60.799999237
,,,-8.7000094936E-05,-14.4000006,,,,,-8.7000094936E-05,-60.799999237
,,,-8.6000094598E-05,-14.1999998,,,,,-8.6000094598E-05,-60.799999237
,,,-8.5000094259E-05,-14.4000006,,,,,-8.5000094259E-05,-61.600002289
,,,-8.4000093921E-05,-14.1999998,,,,,-8.4000093921E-05,-60.799999237
,,,-8.3000093582E-05,-14,,,,,-8.3000093582E-05,-61.600002289
,,,-8.2000093244E-05,-13.8000002,,,,,-8.2000093244E-05,-61.600002289
,,,-8.1000092905E-05,-13.8000002,,,,,-8.1000092905E-05,-61.600002289
,,,-8.0000092566E-05,-13.8000002,,,,,-8.0000092566E-05,-61.600002289
,,,-7.9000092228E-05,-13.6000004,,,,,-7.9000092228E-05,-61.600002289
,,,-7.8000091889E-05,-13.6000004,,,,,-7.8000091889E-05,-61.600002289
,,,-7.7000091551E-05,-13.4000006,,,,,-7.7000091551E-05,-61.600002289
,,,-7.6000091212E-05,-13.1999998,,,,,-7.6000091212E-05,-61.600002289
,,,-7.5000090874E-05,-13.1999998,,,,,-7.5000090874E-05,-61.600002289
,,,-7.4000090535E-05,-13.1999998,,,,,-7.4000090535E-05,-61.600002289
,,,-7.3000090197E-05,-13.1999998,,,,,-7.3000090197E-05,-61.600002289
,,,-7.2000089858E-05,-12.8000002,,,,,-7.2000089858E-05,-62.400001526
,,,-7.100008952E-05,-12.8000002,,,,,-7.100008952E-05,-61.600002289
,,,-7.0000089181E-05,-12.6000004,,,,,-7.0000089181E-05,-61.600002289
,,,-6.9000088843E-05,-12.6000004,,,,,-6.9000088843E-05,-62.400001526
,,,-6.8000088504E-05,-12.4000006,,,,,-6.8000088504E-05,-61.600002289
,,,-6.7000088166E-05,-12.4000006,,,,,-6.7000088166E-05,-62.400001526
,,,-6.6000095103E-05,-12.1999998,,,,,-6.6000095103E-05,-62.400001526
,,,-6.5000094764E-05,-12,,,,,-6.5000094764E-05,-61.600002289
,,,-6.4000094426E-05,-11.8000002,,,,,-6.4000094426E-05,-61.600002289
,,,-6.3000094087E-05,-11.6000004,,,,,-6.3000094087E-05,-62.400001526
,,,-6.2000093749E-05,-11.6000004,,,,,-6.2000093749E-05,-62.400001526
,,,-6.1000089772E-05,-11.4000006,,,,,-6.1000089772E-05,-61.600002289
,,,-6.0000093072E-05,-11.1999998,,,,,-6.0000093072E-05,-61.600002289
,,,-5.9000092733E-05,-11,,,,,-5.9000092733E-05,-61.600002289
,,,-5.8000092395E-05,-11,,,,,-5.8000092395E-05,-61.600002289
,,,-5.7000092056E-05,-10.8000002,,,,,-5.7000092056E-05,-61.600002289
,,,-5.6000091718E-05,-10.6000004,,,,,-5.6000091718E-05,-61.600002289
,,,-5.5000091379E-05,-10.4000006,,,,,-5.5000091379E-05,-61.600002289
,,,-5.400009104E-05,-10.1999998,,,,,-5.400009104E-05,-60.799999237
,,,-5.30000907E-05,-10,,,,,-5.30000907E-05,-61.600002289
,,,-5.200009036E-05,-9.800000191,,,,,-5.200009036E-05,-61.600002289
,,,-5.100009002E-05,-9.600000381,,,,,-5.100009002E-05,-60.799999237
,,,-5.000008969E-05,-9.600000381,,,,,-5.000008969E-05,-60.799999237
,,,-4.900009299E-05,-9.199999809,,,,,-4.900009299E-05,-60.799999237
,,,-4.800009265E-05,-9,,,,,-4.800009265E-05,-60.799999237
,,,-4.700009231E-05,-8.800000191,,,,,-4.700009231E-05,-60.799999237
,,,-4.600009197E-05,-8.800000191,,,,,-4.600009197E-05,-60.799999237
,,,-4.500009163E-05,-8.400000572,,,,,-4.500009163E-05,-60.799999237
,,,-4.400009129E-05,-8.400000572,,,,,-4.400009129E-05,-60
,,,-4.300009095E-05,-8,,,,,-4.300009095E-05,-60
,,,-4.200009062E-05,-7.800000191,,,,,-4.200009062E-05,-60
,,,-4.100009028E-05,-7.800000191,,,,,-4.100009028E-05,-59.200000763
,,,-4.000008994E-05,-7.400000095,,,,,-4.000008994E-05,-59.200000763
,,,-3.900009324E-05,-7.400000095,,,,,-3.900009324E-05,-59.200000763
,,,-3.80000929E-05,-7.20000029,,,,,-3.80000929E-05,-58.400001526
,,,-3.700009256E-05,-6.80000019,,,,,-3.700009256E-05,-58.400001526
,,,-3.600009222E-05,-6.80000019,,,,,-3.600009222E-05,-58.400001526
,,,-3.500009188E-05,-6.5999999,,,,,-3.500009188E-05,-58.400001526
,,,-3.400009155E-05,-6.20000029,,,,,-3.400009155E-05,-57.600002289
,,,-3.300009121E-05,-6.20000029,,,,,-3.300009121E-05,-57.600002289
,,,-3.200009087E-05,-5.5999999,,,,,-3.200009087E-05,-57.600002289
,,,-3.100009053E-05,-5.5999999,,,,,-3.100009053E-05,-56.799999237
,,,-3.000009201E-05,-5.5999999,,,,,-3.000009201E-05,-56.799999237
,,,-2.900009167E-05,-5.4000001,,,,,-2.900009167E-05,-56.799999237
,,,-2.800009133E-05,-5,,,,,-2.800009133E-05,-56.799999237
,,,-2.700009099E-05,-4.5999999,,,,,-2.700009099E-05,-56
,,,-2.600009248E-05,-4.4000001,,,,,-2.600009248E-05,-56
,,,-2.500009214E-05,-4.4000001,,,,,-2.500009214E-05,-55.200000763
,,,-2.40000918E-05,-4,,,,,-2.40000918E-05,-55.200000763
,,,-2.300009146E-05,-3.60000014,,,,,-2.300009146E-05,-54.40000153
,,,-2.200009112E-05,-3.60000014,,,,,-2.200009112E-05,-54.40000153
,,,-2.100009078E-05,-3.4000001,,,,,-2.100009078E-05,-54.40000153
,,,-2.00000923E-05,-3.4000001,,,,,-2.00000923E-05,-53.60000229
,,,-1.90000919E-05,-2.79999995,,,,,-1.90000919E-05,-52.79999924
,,,-1.80000916E-05,-2.6000001,,,,,-1.80000916E-05,-52.79999924
,,,-1.70000912E-05,-2.2,,,,,-1.70000912E-05,-52.79999924
,,,-1.60000909E-05,-2.2,,,,,-1.60000909E-05,-52.79999924
,,,-1.50000915E-05,-2,,,,,-1.50000915E-05,-52.79999924
,,,-1.40000921E-05,-1.6,,,,,-1.40000921E-05,-52
,,,-1.30000917E-05,-1.2,,,,,-1.30000917E-05,-51.20000076
,,,-1.20000914E-05,-1.2,,,,,-1.20000914E-05,-51.20000076
,,,-1.10000919E-05,-0.800000011921,,,,,-1.10000919E-05,-50.40000153
,,,-1.00000916E-05,-0.600000023842,,,,,-1.00000916E-05,-49.60000229
,,,-9.000091268E-06,-0.600000023842,,,,,-9.000091268E-06,-49.60000229
,,,-8.000091839E-06,-0.20000000298,,,,,-8.000091839E-06,-49.60000229
,,,-7.0000915E-06,0,,,,,-7.0000915E-06,-48.79999924
,,,-6.00009162E-06,0.20000000298,,,,,-6.00009162E-06,-48.79999924
,,,-5.00009173E-06,0.600000023842,,,,,-5.00009173E-06,-48
,,,-4.00009139E-06,0.800000011921,,,,,-4.00009139E-06,-48
,,,-3.00009151E-06,1,,,,,-3.00009151E-06,-47.20000076
,,,-2.0000916E-06,1.2,,,,,-2.0000916E-06,-47.20000076
,,,-1.0000916E-06,1.4,,,,,-1.0000916E-06,-46.40000153
,,,-9.1631590828E-11,1.6,,,,,-9.1631590828E-11,-46.40000153
,,,9.99908365884E-07,1.8000001,,,,,9.99908365884E-07,-45.60000229
,,,1.9999084E-06,2.2,,,,,1.9999084E-06,-45.60000229
,,,2.99990825E-06,2.4000001,,,,,2.99990825E-06,-44.79999924
,,,3.99990859E-06,2.4000001,,,,,3.99990859E-06,-44.79999924
,,,4.99990847E-06,2.79999995,,,,,4.99990847E-06,-44.79999924
,,,5.99990835E-06,3,,,,,5.99990835E-06,-44
,,,6.99990824E-06,3.4000001,,,,,6.99990824E-06,-43.20000076
,,,7.999908121E-06,3.4000001,,,,,7.999908121E-06,-42.40000153
,,,8.999908459E-06,3.79999995,,,,,8.999908459E-06,-42.40000153
,,,9.999908798E-06,4,,,,,9.999908798E-06,-41.60000229
,,,1.09999082E-05,4.20000029,,,,,1.09999082E-05,-40.79999924
,,,1.19999086E-05,4.4000001,,,,,1.19999086E-05,-40.79999924
,,,1.2999908E-05,4.80000019,,,,,1.2999908E-05,-40.79999924
,,,1.39999083E-05,5,,,,,1.39999083E-05,-40.79999924
,,,1.49999087E-05,5.20000029,,,,,1.49999087E-05,-40
,,,1.5999909E-05,5.20000029,,,,,1.5999909E-05,-39.20000076
,,,1.69999075E-05,5.4000001,,,,,1.69999075E-05,-38.40000153
,,,1.79999079E-05,5.80000019,,,,,1.79999079E-05,-38.40000153
,,,1.89999082E-05,6,,,,,1.89999082E-05,-37.60000229
,,,1.99999085E-05,6.20000029,,,,,1.99999085E-05,-37.60000229
,,,2.099990888E-05,6.4000001,,,,,2.099990888E-05,-36.79999924
,,,2.199990922E-05,6.80000019,,,,,2.199990922E-05,-36.79999924
,,,2.299990774E-05,7,,,,,2.299990774E-05,-36.79999924
,,,2.399990808E-05,7.20000029,,,,,2.399990808E-05,-35.20000076
,,,2.499990842E-05,7.20000029,,,,,2.499990842E-05,-35.20000076
,,,2.599990876E-05,7.400000095,,,,,2.599990876E-05,-35.20000076
,,,2.69999091E-05,7.599999905,,,,,2.69999091E-05,-34.40000153
,,,2.799990762E-05,7.800000191,,,,,2.799990762E-05,-34.40000153
,,,2.899990795E-05,7.800000191,,,,,2.899990795E-05,-33.60000229
,,,2.999990829E-05,8.199999809,,,,,2.999990829E-05,-32.79999924
,,,3.099990863E-05,8.199999809,,,,,3.099990863E-05,-32
,,,3.199990897E-05,8.600000381,,,,,3.199990897E-05,-32
,,,3.299990931E-05,8.600000381,,,,,3.299990931E-05,-32
,,,3.399990965E-05,9,,,,,3.399990965E-05,-31.20000076
,,,3.499990999E-05,9,,,,,3.499990999E-05,-30.39999962
,,,3.599990669E-05,9,,,,,3.599990669E-05,-29.60000038
,,,3.699990702E-05,9.400000572,,,,,3.699990702E-05,-29.60000038
,,,3.799990736E-05,9.600000381,,,,,3.799990736E-05,-28.80000114
,,,3.89999077E-05,9.800000191,,,,,3.89999077E-05,-28.80000114
,,,3.999990804E-05,9.800000191,,,,,3.999990804E-05,-28.80000114
,,,4.099990838E-05,10,,,,,4.099990838E-05,-28
,,,4.199990872E-05,10.1999998,,,,,4.199990872E-05,-28
,,,4.299990906E-05,10.4000006,,,,,4.299990906E-05,-27.20000076
,,,4.399990939E-05,10.4000006,,,,,4.399990939E-05,-27.20000076
,,,4.499990973E-05,10.6000004,,,,,4.499990973E-05,-26.39999962
,,,4.599990643E-05,11,,,,,4.599990643E-05,-25.60000038
,,,4.699990677E-05,11,,,,,4.699990677E-05,-25.60000038
,,,4.799990711E-05,11.1999998,,,,,4.799990711E-05,-24.80000114
,,,4.899990745E-05,11.1999998,,,,,4.899990745E-05,-24.80000114
,,,4.999990779E-05,11.4000006,,,,,4.999990779E-05,-24
,,,5.099990813E-05,11.6000004,,,,,5.099990813E-05,-24
,,,5.199990846E-05,11.6000004,,,,,5.199990846E-05,-23.20000076
,,,5.29999088E-05,11.6000004,,,,,5.29999088E-05,-23.20000076
,,,5.399990914E-05,11.8000002,,,,,5.399990914E-05,-22.39999962
,,,5.499990948E-05,12,,,,,5.499990948E-05,-22.39999962
,,,5.5999909819E-05,12,,,,,5.5999909819E-05,-21.60000038
,,,5.6999906519E-05,12.1999998,,,,,5.6999906519E-05,-21.60000038
,,,5.7999906858E-05,12.1999998,,,,,5.7999906858E-05,-20.80000114
,,,5.8999907196E-05,12.4000006,,,,,5.8999907196E-05,-20.80000114
,,,5.9999907535E-05,12.6000004,,,,,5.9999907535E-05,-20.80000114
,,,6.0999907873E-05,12.6000004,,,,,6.0999907873E-05,-20
,,,6.1999904574E-05,12.6000004,,,,,6.1999904574E-05,-19.2000008
,,,6.2999904912E-05,12.8000002,,,,,6.2999904912E-05,-19.2000008
,,,6.3999905251E-05,12.6000004,,,,,6.3999905251E-05,-19.2000008
,,,6.499990559E-05,12.8000002,,,,,6.499990559E-05,-18.3999996
,,,6.5999905928E-05,12.8000002,,,,,6.5999905928E-05,-17.6000004
,,,6.6999906267E-05,13,,,,,6.6999906267E-05,-17.6000004
,,,6.7999906605E-05,13,,,,,6.7999906605E-05,-17.6000004
,,,6.8999906944E-05,13,,,,,6.8999906944E-05,-16.8000011
,,,6.9999907282E-05,13,,,,,6.9999907282E-05,-16.8000011
,,,7.0999907621E-05,13.1999998,,,,,7.0999907621E-05,-16.8000011
,,,7.1999907959E-05,13.1999998,,,,,7.1999907959E-05,-16
,,,7.2999908298E-05,13.1999998,,,,,7.2999908298E-05,-16
,,,7.3999908636E-05,13.1999998,,,,,7.3999908636E-05,-15.1999998
,,,7.4999908975E-05,13.4000006,,,,,7.4999908975E-05,-15.1999998
,,,7.5999909313E-05,13.1999998,,,,,7.5999909313E-05,-15.1999998
,,,7.6999909652E-05,13.1999998,,,,,7.6999909652E-05,-14.4000006
,,,7.799990999E-05,13.4000006,,,,,7.799990999E-05,-14.4000006
,,,7.8999910329E-05,13.1999998,,,,,7.8999910329E-05,-14.4000006
,,,7.9999910668E-05,13.4000006,,,,,7.9999910668E-05,-13.6000004
,,,8.0999911006E-05,13.4000006,,,,,8.0999911006E-05,-13.6000004
,,,8.1999911345E-05,13.6000004,,,,,8.1999911345E-05,-12.8000002
,,,8.2999911683E-05,13.1999998,,,,,8.2999911683E-05,-12.8000002
,,,8.3999904746E-05,13.4000006,,,,,8.3999904746E-05,-12.8000002
,,,8.4999905084E-05,13.4000006,,,,,8.4999905084E-05,-12
,,,8.5999905423E-05,13.1999998,,,,,8.5999905423E-05,-12
,,,8.6999905761E-05,13.1999998,,,,,8.6999905761E-05,-12
,,,8.79999061E-05,13.4000006,,,,,8.79999061E-05,-12
,,,8.8999906438E-05,13.4000006,,,,,8.8999906438E-05,-11.1999998
,,,8.9999906777E-05,13.1999998,,,,,8.9999906777E-05,-11.1999998
,,,9.0999907115E-05,13.1999998,,,,,9.0999907115E-05,-11.1999998
,,,9.1999907454E-05,13.1999998,,,,,9.1999907454E-05,-11.1999998
,,,9.2999907793E-05,13.1999998,,,,,9.2999907793E-05,-11.1999998
,,,9.3999908131E-05,13,,,,,9.3999908131E-05,-10.4000006
,,,9.499990847E-05,13,,,,,9.499990847E-05,-10.4000006
,,,9.5999908808E-05,13,,,,,9.5999908808E-05,-10.4000006
,,,9.6999909147E-05,13,,,,,9.6999909147E-05,-9.600000381
,,,9.7999909485E-05,13,,,,,9.7999909485E-05,-10.4000006
,,,9.8999909824E-05,12.8000002,,,,,9.8999909824E-05,-10.4000006
,,,9.9999910162E-05,12.6000004,,,,,9.9999910162E-05,-9.600000381
,,,0.0001009999105,12.8000002,,,,,0.0001009999105,-10.4000006
,,,0.0001019999108,12.6000004,,,,,0.0001019999108,-9.600000381
,,,0.0001029999112,12.4000006,,,,,0.0001029999112,-9.600000381
,,,0.0001039999115,12.4000006,,,,,0.0001039999115,-9.600000381
,,,0.0001049999046,12.4000006,,,,,0.0001049999046,-9.600000381
,,,0.0001059999049,12.4000006,,,,,0.0001059999049,-8.800000191
,,,0.0001069999053,12,,,,,0.0001069999053,-9.600000381
,,,0.0001079999056,12.1999998,,,,,0.0001079999056,-9.600000381
,,,0.0001089999059,12.1999998,,,,,0.0001089999059,-9.600000381
,,,0.0001099999063,11.8000002,,,,,0.0001099999063,-8.800000191
,,,0.0001109999066,12,,,,,0.0001109999066,-8.800000191
,,,0.0001119999069,11.6000004,,,,,0.0001119999069,-8
,,,0.0001129999073,11.6000004,,,,,0.0001129999073,-8
,,,0.0001139999076,11.6000004,,,,,0.0001139999076,-8
,,,0.000114999908,11.4000006,,,,,0.000114999908,-8
,,,0.0001159999083,11.4000006,,,,,0.0001159999083,-7.20000029
,,,0.0001169999086,11,,,,,0.0001169999086,-7.20000029
,,,0.000117999909,11,,,,,0.000117999909,-6.4000001
,,,0.0001189999093,10.8000002,,,,,0.0001189999093,-6.4000001
,,,0.0001199999097,10.8000002,,,,,0.0001199999097,-6.4000001
,,,0.00012099991,10.6000004,,,,,0.00012099991,-5.5999999
,,,0.0001219999103,10.6000004,,,,,0.0001219999103,-5.5999999
,,,0.0001229999034,10.4000006,,,,,0.0001229999034,-4.80000019
,,,0.000123999911,10.4000006,,,,,0.000123999911,-4.80000019
,,,0.0001249999041,10.1999998,,,,,0.0001249999041,-4.80000019
,,,0.0001259999117,10,,,,,0.0001259999117,-4
,,,0.0001269999048,9.800000191,,,,,0.0001269999048,-4
,,,0.0001279999124,10,,,,,0.0001279999124,-4
,,,0.0001289999054,9.800000191,,,,,0.0001289999054,-3.20000005
,,,0.000129999913,9.600000381,,,,,0.000129999913,-3.20000005
,,,0.0001309999061,9.600000381,,,,,0.0001309999061,-2.4000001
,,,0.0001319999137,9.400000572,,,,,0.0001319999137,-2.4000001
,,,0.0001329999068,9.400000572,,,,,0.0001329999068,-1.6
,,,0.0001339999144,9.199999809,,,,,0.0001339999144,-1.6
,,,0.0001349999075,9,,,,,0.0001349999075,-0.800000011921
,,,0.0001359999151,9.199999809,,,,,0.0001359999151,-0.800000011921
,,,0.0001369999081,9,,,,,0.0001369999081,-0.800000011921
,,,0.0001379999012,8.800000191,,,,,0.0001379999012,-0.800000011921
,,,0.0001389999088,8.800000191,,,,,0.0001389999088,-0.800000011921
,,,0.0001399999019,8.800000191,,,,,0.0001399999019,0
,,,0.0001409999095,8.600000381,,,,,0.0001409999095,0
,,,0.0001419999026,8.600000381,,,,,0.0001419999026,0
,,,0.0001429999102,8.400000572,,,,,0.0001429999102,0
,,,0.0001439999032,8.400000572,,,,,0.0001439999032,0
,,,0.0001449999108,8.199999809,,,,,0.0001449999108,0.800000011921
,,,0.0001459999039,7.800000191,,,,,0.0001459999039,1.6
,,,0.0001469999115,8,,,,,0.0001469999115,1.6
,,,0.0001479999046,8.199999809,,,,,0.0001479999046,2.4000001
,,,0.0001489999122,7.800000191,,,,,0.0001489999122,2.4000001
,,,0.00014999990526,7.800000191,,,,,0.00014999990526,3.20000005
,,,0.00015099991288,7.800000191,,,,,0.00015099991288,3.20000005
,,,0.00015199990594,7.800000191,,,,,0.00015199990594,3.20000005
,,,0.00015299991355,7.800000191,,,,,0.00015299991355,4
,,,0.00015399990662,7.800000191,,,,,0.00015399990662,4
,,,0.00015499991423,7.599999905,,,,,0.00015499991423,4.80000019
,,,0.00015599990729,7.599999905,,,,,0.00015599990729,4.80000019
,,,0.00015699991491,7.599999905,,,,,0.00015699991491,5.5999999
,,,0.00015799990797,7.400000095,,,,,0.00015799990797,5.5999999
,,,0.00015899990103,7.20000029,,,,,0.00015899990103,6.4000001
,,,0.00015999990865,7.20000029,,,,,0.00015999990865,6.4000001
,,,0.00016099990171,7.20000029,,,,,0.00016099990171,7.20000029
,,,0.00016199990932,7.20000029,,,,,0.00016199990932,8
,,,0.00016299990239,7.20000029,,,,,0.00016299990239,8
,,,0.00016399991,7.20000029,,,,,0.00016399991,8
,,,0.00016499990306,7,,,,,0.00016499990306,9.600000381
,,,0.00016599991068,7,,,,,0.00016599991068,9.600000381
,,,0.00016699990374,6.80000019,,,,,0.00016699990374,9.600000381
,,,0.00016799991135,6.80000019,,,,,0.00016799991135,10.4000006
,,,0.00016899990442,6.80000019,,,,,0.00016899990442,10.4000006
,,,0.00016999991203,6.80000019,,,,,0.00016999991203,11.1999998
,,,0.00017099990509,6.5999999,,,,,0.00017099990509,12
,,,0.00017199991271,6.5999999,,,,,0.00017199991271,12.8000002
,,,0.00017299990577,6.5999999,,,,,0.00017299990577,13.6000004
,,,0.00017399991339,6.5999999,,,,,0.00017399991339,13.6000004
,,,0.00017499990645,6.4000001,,,,,0.00017499990645,14.4000006
,,,0.00017599991406,6.5999999,,,,,0.00017599991406,15.1999998
,,,0.00017699990713,6.4000001,,,,,0.00017699990713,15.1999998
,,,0.00017799991474,6.4000001,,,,,0.00017799991474,15.1999998
,,,0.0001789999078,6.4000001,,,,,0.0001789999078,16
,,,0.00017999990087,6.20000029,,,,,0.00017999990087,16.8000011
,,,0.00018099990848,6.20000029,,,,,0.00018099990848,16.8000011
,,,0.00018199990154,6,,,,,0.00018199990154,17.6000004
,,,0.00018299990916,6.20000029,,,,,0.00018299990916,17.6000004
,,,0.00018399990222,6,,,,,0.00018399990222,17.6000004
,,,0.00018499990983,6,,,,,0.00018499990983,18.3999996
,,,0.0001859999029,5.80000019,,,,,0.0001859999029,18.3999996
,,,0.00018699991051,5.80000019,,,,,0.00018699991051,19.2000008
,,,0.00018799990357,5.80000019,,,,,0.00018799990357,19.2000008
,,,0.00018899991119,5.5999999,,,,,0.00018899991119,19.2000008
,,,0.00018999990425,5.5999999,,,,,0.00018999990425,20
,,,0.00019099991187,5.80000019,,,,,0.00019099991187,20
,,,0.00019199990493,5.4000001,,,,,0.00019199990493,20.80000114
,,,0.00019299991254,5.20000029,,,,,0.00019299991254,21.60000038
,,,0.0001939999056,5.4000001,,,,,0.0001939999056,20.80000114
,,,0.00019499991322,5.20000029,,,,,0.00019499991322,21.60000038
,,,0.00019599990628,5.20000029,,,,,0.00019599990628,21.60000038
,,,0.0001969999139,5.20000029,,,,,0.0001969999139,21.60000038
,,,0.00019799990696,5,,,,,0.00019799990696,22.39999962
,,,0.00019899991457,5,,,,,0.00019899991457,22.39999962
,,,0.00019999990764,5,,,,,0.00019999990764,23.20000076
,,,0.0002009999007,5,,,,,0.0002009999007,23.20000076
,,,0.00020199990831,4.80000019,,,,,0.00020199990831,23.20000076
,,,0.00020299990138,4.5999999,,,,,0.00020299990138,23.20000076
,,,0.00020399990899,4.80000019,,,,,0.00020399990899,24
,,,0.00020499990205,4.5999999,,,,,0.00020499990205,24
,,,0.00020599990967,4.5999999,,,,,0.00020599990967,24
,,,0.00020699990273,4.4000001,,,,,0.00020699990273,24.80000114
,,,0.00020799991034,4.4000001,,,,,0.00020799991034,24.80000114
,,,0.00020899990341,4.20000029,,,,,0.00020899990341,24.80000114
,,,0.00020999991102,4,,,,,0.00020999991102,24.80000114
,,,0.00021099990408,4.20000029,,,,,0.00021099990408,24.80000114
,,,0.0002119999117,4,,,,,0.0002119999117,25.60000038
,,,0.00021299990476,4,,,,,0.00021299990476,25.60000038
,,,0.00021399991238,4,,,,,0.00021399991238,26.39999962
,,,0.00021499990544,3.79999995,,,,,0.00021499990544,26.39999962
,,,0.00021599991305,3.60000014,,,,,0.00021599991305,26.39999962
,,,0.00021699990612,3.79999995,,,,,0.00021699990612,26.39999962
,,,0.00021799991373,3.4000001,,,,,0.00021799991373,26.39999962
,,,0.00021899990679,3.4000001,,,,,0.00021899990679,27.20000076
,,,0.00021999991441,3.4000001,,,,,0.00021999991441,27.20000076
,,,0.00022099990747,3.20000005,,,,,0.00022099990747,27.20000076
,,,0.00022199991508,3.20000005,,,,,0.00022199991508,27.20000076
,,,0.00022299990815,3,,,,,0.00022299990815,27.20000076
,,,0.00022399990121,3,,,,,0.00022399990121,27.20000076
,,,0.00022499990882,3,,,,,0.00022499990882,27.20000076
,,,0.00022599990189,2.79999995,,,,,0.00022599990189,28
,,,0.0002269999095,2.6000001,,,,,0.0002269999095,28
,,,0.00022799990256,2.79999995,,,,,0.00022799990256,28
,,,0.00022899991018,2.6000001,,,,,0.00022899991018,28.80000114
,,,0.00022999990324,2.6000001,,,,,0.00022999990324,28.80000114
,,,0.00023099991085,2.6000001,,,,,0.00023099991085,28.80000114
,,,0.00023199990392,2.4000001,,,,,0.00023199990392,28.80000114
,,,0.00023299991153,2.4000001,,,,,0.00023299991153,28.80000114
,,,0.00023399990459,2.2,,,,,0.00023399990459,28.80000114
,,,0.00023499991221,2.2,,,,,0.00023499991221,28.80000114
,,,0.00023599990527,2.2,,,,,0.00023599990527,29.60000038
,,,0.00023699991289,2,,,,,0.00023699991289,29.60000038
,,,0.00023799990595,1.8000001,,,,,0.00023799990595,29.60000038
,,,0.00023899991356,2,,,,,0.00023899991356,29.60000038
,,,0.00023999990663,1.8000001,,,,,0.00023999990663,29.60000038
,,,0.00024099991424,1.6,,,,,0.00024099991424,29.60000038
,,,0.0002419999073,1.4,,,,,0.0002419999073,30.39999962
,,,0.00024299991492,1.2,,,,,0.00024299991492,30.39999962
,,,0.00024399990798,1.2,,,,,0.00024399990798,31.20000076
,,,0.00024499991559,1.2,,,,,0.00024499991559,31.20000076
,,,0.0002459998941,1,,,,,0.0002459998941,31.20000076
,,,0.00024699990172,0.800000011921,,,,,0.00024699990172,30.39999962
,,,0.00024799990933,0.800000011921,,,,,0.00024799990933,31.20000076
,,,0.00024899991695,0.800000011921,,,,,0.00024899991695,31.20000076
,,,0.00024999989546,0.600000023842,,,,,0.00024999989546,31.20000076
,,,0.00025099990307,0.600000023842,,,,,0.00025099990307,32
,,,0.00025199991069,0.40000000596,,,,,0.00025199991069,32
,,,0.0002529999183,0.20000000298,,,,,0.0002529999183,31.20000076
,,,0.00025399989681,0.20000000298,,,,,0.00025399989681,32
,,,0.00025499990443,0.20000000298,,,,,0.00025499990443,32
,,,0.00025599991204,0.20000000298,,,,,0.00025599991204,32
,,,0.00025699991966,0,,,,,0.00025699991966,32
,,,0.00025799989817,-0.20000000298,,,,,0.00025799989817,32
,,,0.00025899990578,-0.20000000298,,,,,0.00025899990578,32
,,,0.0002599999134,-0.20000000298,,,,,0.0002599999134,32
,,,0.00026099992101,-0.40000000596,,,,,0.00026099992101,32
,,,0.00026199989952,-0.40000000596,,,,,0.00026199989952,32.79999924
,,,0.00026299990714,-0.600000023842,,,,,0.00026299990714,32.79999924
,,,0.00026399991475,-0.600000023842,,,,,0.00026399991475,32.79999924
,,,0.00026499989326,-0.800000011921,,,,,0.00026499989326,32.79999924
,,,0.00026599990088,-0.600000023842,,,,,0.00026599990088,32.79999924
,,,0.00026699990849,-1,,,,,0.00026699990849,32.79999924
,,,0.0002679999161,-1,,,,,0.0002679999161,32.79999924
,,,0.00026899989462,-1.2,,,,,0.00026899989462,32.79999924
,,,0.00026999990223,-1.2,,,,,0.00026999990223,32.79999924
,,,0.00027099990984,-1.2,,,,,0.00027099990984,32.79999924
,,,0.00027199991746,-1.2,,,,,0.00027199991746,33.60000229
,,,0.00027299989597,-1.4,,,,,0.00027299989597,33.60000229
,,,0.00027399990358,-1.6,,,,,0.00027399990358,33.60000229
,,,0.0002749999112,-1.4,,,,,0.0002749999112,33.60000229
,,,0.00027599991881,-1.8000001,,,,,0.00027599991881,33.60000229
,,,0.00027699989732,-1.6,,,,,0.00027699989732,33.60000229
,,,0.00027799990494,-1.6,,,,,0.00027799990494,34.40000153
,,,0.00027899991255,-2,,,,,0.00027899991255,34.40000153
,,,0.00027999992017,-2,,,,,0.00027999992017,34.40000153
,,,0.00028099989868,-2.2,,,,,0.00028099989868,34.40000153
,,,0.00028199990629,-2,,,,,0.00028199990629,34.40000153
,,,0.00028299991391,-2.2,,,,,0.00028299991391,33.60000229
,,,0.00028399992152,-2.2,,,,,0.00028399992152,34.40000153
,,,0.00028499990003,-2.6000001,,,,,0.00028499990003,33.60000229
,,,0.00028599990765,-2.6000001,,,,,0.00028599990765,33.60000229
,,,0.00028699991526,-2.6000001,,,,,0.00028699991526,34.40000153
,,,0.00028799989377,-2.6000001,,,,,0.00028799989377,34.40000153
,,,0.00028899990139,-2.79999995,,,,,0.00028899990139,34.40000153
,,,0.000289999909,-2.79999995,,,,,0.000289999909,34.40000153
