Record Length,2500,Points,Tiempo1,Voltaje1,,,,,Tiempo2,Voltaje2
,,,-0.000770000100601,20,,,,,-0.000770000100601,62
,,,-0.000769000092987,20,,,,,-0.000769000092987,60
,,,-0.000768000085372,18,,,,,-0.000768000085372,58
,,,-0.000767000077758,16,,,,,-0.000767000077758,56
,,,-0.000766000070143,14,,,,,-0.000766000070143,52
,,,-0.000765000062529,14,,,,,-0.000765000062529,52
,,,-0.000764000113122,12,,,,,-0.000764000113122,50
,,,-0.000763000105508,10,,,,,-0.000763000105508,46
,,,-0.000762000097893,8,,,,,-0.000762000097893,46
,,,-0.000761000090279,6,,,,,-0.000761000090279,42
,,,-0.000760000082664,4,,,,,-0.000760000082664,40
,,,-0.00075900007505,4,,,,,-0.00075900007505,36
,,,-0.000758000067435,2,,,,,-0.000758000067435,34
,,,-0.000757000118028,0,,,,,-0.000757000118028,32
,,,-0.000756000110414,-2,,,,,-0.000756000110414,30
,,,-0.000755000102799,-4,,,,,-0.000755000102799,28
,,,-0.000754000095185,-4,,,,,-0.000754000095185,26
,,,-0.00075300008757,-8,,,,,-0.00075300008757,24
,,,-0.000752000079956,-8,,,,,-0.000752000079956,20
,,,-0.000751000072341,-10,,,,,-0.000751000072341,20
,,,-0.000750000064727,-12,,,,,-0.000750000064727,16
,,,-0.00074900011532,-14,,,,,-0.00074900011532,14
,,,-0.000748000107706,-14,,,,,-0.000748000107706,12
,,,-0.000747000100091,-16,,,,,-0.000747000100091,10
,,,-0.000746000092477,-18,,,,,-0.000746000092477,6
,,,-0.000745000084862,-20,,,,,-0.000745000084862,4
,,,-0.000744000077248,-22,,,,,-0.000744000077248,0
,,,-0.000743000069633,-24,,,,,-0.000743000069633,0
,,,-0.000742000062019,-26,,,,,-0.000742000062019,-4
,,,-0.000741000112612,-28,,,,,-0.000741000112612,-6
,,,-0.000740000104997,-30,,,,,-0.000740000104997,-8
,,,-0.000739000097383,-32,,,,,-0.000739000097383,-12
,,,-0.000738000089768,-34,,,,,-0.000738000089768,-12
,,,-0.000737000082154,-34,,,,,-0.000737000082154,-14
,,,-0.000736000074539,-36,,,,,-0.000736000074539,-18
,,,-0.000735000066925,-38,,,,,-0.000735000066925,-20
,,,-0.000734000117518,-40,,,,,-0.000734000117518,-22
,,,-0.000733000109904,-40,,,,,-0.000733000109904,-26
,,,-0.000732000102289,-42,,,,,-0.000732000102289,-28
,,,-0.000731000094675,-44,,,,,-0.000731000094675,-30
,,,-0.00073000008706,-44,,,,,-0.00073000008706,-34
,,,-0.000729000079446,-48,,,,,-0.000729000079446,-38
,,,-0.000728000071831,-48,,,,,-0.000728000071831,-40
,,,-0.000727000064217,-52,,,,,-0.000727000064217,-44
,,,-0.00072600011481,-52,,,,,-0.00072600011481,-48
,,,-0.000725000107195,-56,,,,,-0.000725000107195,-50
,,,-0.000724000099581,-56,,,,,-0.000724000099581,-52
,,,-0.000723000091966,-58,,,,,-0.000723000091966,-54
,,,-0.000722000084352,-60,,,,,-0.000722000084352,-58
,,,-0.000721000076737,-62,,,,,-0.000721000076737,-60
,,,-0.000720000069123,-64,,,,,-0.000720000069123,-62
,,,-0.000719000061508,-64,,,,,-0.000719000061508,-66
,,,-0.000718000112101,-68,,,,,-0.000718000112101,-70
,,,-0.000717000104487,-68,,,,,-0.000717000104487,-70
,,,-0.000716000096872,-70,,,,,-0.000716000096872,-74
,,,-0.000715000089258,-72,,,,,-0.000715000089258,-78
,,,-0.000714000081643,-74,,,,,-0.000714000081643,-80
,,,-0.000713000074029,-76,,,,,-0.000713000074029,-84
,,,-0.000712000066414,-78,,,,,-0.000712000066414,-86
,,,-0.000711000117008,-78,,,,,-0.000711000117008,-88
,,,-0.000710000109393,-80,,,,,-0.000710000109393,-92
,,,-0.000709000101779,-82,,,,,-0.000709000101779,-94
,,,-0.000708000094164,-84,,,,,-0.000708000094164,-96
,,,-0.00070700008655,-86,,,,,-0.00070700008655,-98
,,,-0.000706000078935,-88,,,,,-0.000706000078935,-102
,,,-0.000705000071321,-88,,,,,-0.000705000071321,-104
,,,-0.000704000063706,-90,,,,,-0.000704000063706,-108
,,,-0.000703000114299,-92,,,,,-0.000703000114299,-110
,,,-0.000702000106685,-92,,,,,-0.000702000106685,-112
,,,-0.00070100009907,-94,,,,,-0.00070100009907,-114
,,,-0.000700000091456,-96,,,,,-0.000700000091456,-118
,,,-0.000699000083841,-96,,,,,-0.000699000083841,-120
,,,-0.000698000076227,-98,,,,,-0.000698000076227,-122
,,,-0.000697000068612,-98,,,,,-0.000697000068612,-126
,,,-0.000696000060998,-100,,,,,-0.000696000060998,-128
,,,-0.000695000111591,-102,,,,,-0.000695000111591,-128
,,,-0.000694000103977,-102,,,,,-0.000694000103977,-130
,,,-0.000693000096362,-104,,,,,-0.000693000096362,-130
,,,-0.000692000088748,-104,,,,,-0.000692000088748,-130
,,,-0.000691000081133,-106,,,,,-0.000691000081133,-132
,,,-0.000690000073519,-106,,,,,-0.000690000073519,-132
,,,-0.000689000065904,-108,,,,,-0.000689000065904,-132
,,,-0.000688000116497,-106,,,,,-0.000688000116497,-132
,,,-0.000687000108883,-108,,,,,-0.000687000108883,-132
,,,-0.000686000101268,-108,,,,,-0.000686000101268,-132
,,,-0.000685000093654,-108,,,,,-0.000685000093654,-132
,,,-0.000684000086039,-108,,,,,-0.000684000086039,-132
,,,-0.000683000078425,-108,,,,,-0.000683000078425,-132
,,,-0.00068200007081,-108,,,,,-0.00068200007081,-132
,,,-0.000681000063196,-108,,,,,-0.000681000063196,-132
,,,-0.000680000113789,-108,,,,,-0.000680000113789,-132
,,,-0.000679000106174,-108,,,,,-0.000679000106174,-132
,,,-0.00067800009856,-108,,,,,-0.00067800009856,-132
,,,-0.000677000090946,-108,,,,,-0.000677000090946,-132
,,,-0.000676000083331,-108,,,,,-0.000676000083331,-132
,,,-0.000675000075717,-106,,,,,-0.000675000075717,-132
,,,-0.000674000068102,-104,,,,,-0.000674000068102,-132
,,,-0.000673000118695,-104,,,,,-0.000673000118695,-132
,,,-0.000672000111081,-104,,,,,-0.000672000111081,-132
,,,-0.000671000103466,-102,,,,,-0.000671000103466,-132
,,,-0.000670000095852,-102,,,,,-0.000670000095852,-132
,,,-0.000669000088237,-100,,,,,-0.000669000088237,-130
,,,-0.000668000080623,-100,,,,,-0.000668000080623,-132
,,,-0.000667000073008,-98,,,,,-0.000667000073008,-132
,,,-0.000666000065394,-98,,,,,-0.000666000065394,-130
,,,-0.000665000115987,-96,,,,,-0.000665000115987,-130
,,,-0.000664000108372,-94,,,,,-0.000664000108372,-130
,,,-0.000663000100758,-94,,,,,-0.000663000100758,-130
,,,-0.000662000093143,-92,,,,,-0.000662000093143,-130
,,,-0.000661000085529,-90,,,,,-0.000661000085529,-130
,,,-0.000660000077914,-90,,,,,-0.000660000077914,-130
,,,-0.0006590000703,-88,,,,,-0.0006590000703,-128
,,,-0.000658000062685,-86,,,,,-0.000658000062685,-128
,,,-0.000657000113279,-86,,,,,-0.000657000113279,-128
,,,-0.000656000105664,-84,,,,,-0.000656000105664,-128
,,,-0.00065500009805,-82,,,,,-0.00065500009805,-128
,,,-0.000654000090435,-82,,,,,-0.000654000090435,-128
,,,-0.000653000082821,-80,,,,,-0.000653000082821,-126
,,,-0.000652000075206,-78,,,,,-0.000652000075206,-126
,,,-0.000651000067592,-76,,,,,-0.000651000067592,-126
,,,-0.000650000118185,-74,,,,,-0.000650000118185,-126
,,,-0.00064900011057,-74,,,,,-0.00064900011057,-126
,,,-0.000648000102956,-72,,,,,-0.000648000102956,-126
,,,-0.000647000095341,-70,,,,,-0.000647000095341,-124
,,,-0.000646000087727,-70,,,,,-0.000646000087727,-122
,,,-0.000645000080112,-66,,,,,-0.000645000080112,-122
,,,-0.000644000072498,-66,,,,,-0.000644000072498,-120
,,,-0.000643000064883,-64,,,,,-0.000643000064883,-118
,,,-0.000642000115477,-62,,,,,-0.000642000115477,-116
,,,-0.000641000107862,-62,,,,,-0.000641000107862,-116
,,,-0.000640000100248,-58,,,,,-0.000640000100248,-114
,,,-0.000639000092633,-56,,,,,-0.000639000092633,-112
,,,-0.000638000085019,-56,,,,,-0.000638000085019,-110
,,,-0.000637000077404,-54,,,,,-0.000637000077404,-108
,,,-0.00063600006979,-52,,,,,-0.00063600006979,-108
,,,-0.000635000062175,-50,,,,,-0.000635000062175,-106
,,,-0.000634000112768,-50,,,,,-0.000634000112768,-104
,,,-0.000633000105154,-46,,,,,-0.000633000105154,-102
,,,-0.000632000097539,-46,,,,,-0.000632000097539,-100
,,,-0.000631000089925,-42,,,,,-0.000631000089925,-96
,,,-0.00063000008231,-42,,,,,-0.00063000008231,-96
,,,-0.000629000074696,-40,,,,,-0.000629000074696,-92
,,,-0.000628000067081,-38,,,,,-0.000628000067081,-90
,,,-0.000627000117674,-38,,,,,-0.000627000117674,-88
,,,-0.00062600011006,-36,,,,,-0.00062600011006,-86
,,,-0.000625000102445,-32,,,,,-0.000625000102445,-84
,,,-0.000624000094831,-32,,,,,-0.000624000094831,-82
,,,-0.000623000087216,-30,,,,,-0.000623000087216,-80
,,,-0.000622000079602,-28,,,,,-0.000622000079602,-78
,,,-0.000621000071988,-26,,,,,-0.000621000071988,-74
,,,-0.000620000064373,-24,,,,,-0.000620000064373,-72
,,,-0.000619000114966,-24,,,,,-0.000619000114966,-70
,,,-0.000618000107352,-20,,,,,-0.000618000107352,-68
,,,-0.000617000099737,-20,,,,,-0.000617000099737,-66
,,,-0.000616000092123,-18,,,,,-0.000616000092123,-62
,,,-0.000615000084508,-16,,,,,-0.000615000084508,-62
,,,-0.000614000076894,-14,,,,,-0.000614000076894,-56
,,,-0.000613000069279,-12,,,,,-0.000613000069279,-56
,,,-0.000612000061665,-10,,,,,-0.000612000061665,-54
,,,-0.000611000112258,-8,,,,,-0.000611000112258,-50
,,,-0.000610000104643,-6,,,,,-0.000610000104643,-48
,,,-0.000609000097029,-4,,,,,-0.000609000097029,-46
,,,-0.000608000089414,-2,,,,,-0.000608000089414,-42
,,,-0.0006070000818,-2,,,,,-0.0006070000818,-40
,,,-0.000606000074185,2,,,,,-0.000606000074185,-36
,,,-0.000605000066571,2,,,,,-0.000605000066571,-34
,,,-0.000604000117164,4,,,,,-0.000604000117164,-32
,,,-0.00060300010955,6,,,,,-0.00060300010955,-28
,,,-0.000602000101935,8,,,,,-0.000602000101935,-26
,,,-0.000601000094321,10,,,,,-0.000601000094321,-24
,,,-0.000600000086706,10,,,,,-0.000600000086706,-22
,,,-0.000599000079092,14,,,,,-0.000599000079092,-20
,,,-0.000598000071477,16,,,,,-0.000598000071477,-16
,,,-0.000597000063863,18,,,,,-0.000597000063863,-12
,,,-0.000596000114456,18,,,,,-0.000596000114456,-12
,,,-0.000595000106841,22,,,,,-0.000595000106841,-8
,,,-0.000594000099227,22,,,,,-0.000594000099227,-6
,,,-0.000593000091612,24,,,,,-0.000593000091612,-2
,,,-0.000592000083998,26,,,,,-0.000592000083998,0
,,,-0.000591000076383,30,,,,,-0.000591000076383,4
,,,-0.000590000068769,32,,,,,-0.000590000068769,6
,,,-0.000589000061154,32,,,,,-0.000589000061154,8
,,,-0.000588000111748,34,,,,,-0.000588000111748,10
,,,-0.000587000104133,36,,,,,-0.000587000104133,12
,,,-0.000586000096519,38,,,,,-0.000586000096519,14
,,,-0.000585000088904,40,,,,,-0.000585000088904,16
,,,-0.00058400008129,42,,,,,-0.00058400008129,20
,,,-0.000583000073675,44,,,,,-0.000583000073675,22
,,,-0.000582000066061,44,,,,,-0.000582000066061,26
,,,-0.000581000116654,48,,,,,-0.000581000116654,28
,,,-0.000580000109039,50,,,,,-0.000580000109039,32
,,,-0.000579000101425,52,,,,,-0.000579000101425,34
,,,-0.00057800009381,52,,,,,-0.00057800009381,38
,,,-0.000577000086196,54,,,,,-0.000577000086196,42
,,,-0.000576000078581,56,,,,,-0.000576000078581,44
,,,-0.000575000070967,58,,,,,-0.000575000070967,46
,,,-0.000574000063352,60,,,,,-0.000574000063352,50
,,,-0.000573000113945,62,,,,,-0.000573000113945,52
,,,-0.000572000106331,64,,,,,-0.000572000106331,54
,,,-0.000571000098716,66,,,,,-0.000571000098716,58
,,,-0.000570000091102,70,,,,,-0.000570000091102,60
,,,-0.000569000083487,70,,,,,-0.000569000083487,64
,,,-0.000568000075873,72,,,,,-0.000568000075873,66
,,,-0.000567000068258,74,,,,,-0.000567000068258,68
,,,-0.000566000118852,76,,,,,-0.000566000118852,72
,,,-0.000565000111237,78,,,,,-0.000565000111237,74
,,,-0.000564000103623,80,,,,,-0.000564000103623,76
,,,-0.000563000096008,80,,,,,-0.000563000096008,80
,,,-0.000562000088394,82,,,,,-0.000562000088394,82
,,,-0.000561000080779,84,,,,,-0.000561000080779,86
,,,-0.000560000073165,86,,,,,-0.000560000073165,88
,,,-0.00055900006555,88,,,,,-0.00055900006555,90
,,,-0.000558000116143,90,,,,,-0.000558000116143,94
,,,-0.000557000108529,92,,,,,-0.000557000108529,96
,,,-0.000556000100914,94,,,,,-0.000556000100914,98
,,,-0.0005550000933,96,,,,,-0.0005550000933,102
,,,-0.000554000085685,96,,,,,-0.000554000085685,104
,,,-0.000553000078071,98,,,,,-0.000553000078071,106
,,,-0.000552000070456,98,,,,,-0.000552000070456,108
,,,-0.000551000062842,100,,,,,-0.000551000062842,110
,,,-0.000550000113435,102,,,,,-0.000550000113435,110
,,,-0.000549000105821,104,,,,,-0.000549000105821,110
,,,-0.000548000098206,104,,,,,-0.000548000098206,110
,,,-0.000547000090592,106,,,,,-0.000547000090592,110
,,,-0.000546000082977,106,,,,,-0.000546000082977,108
,,,-0.000545000075363,106,,,,,-0.000545000075363,110
,,,-0.000544000067748,108,,,,,-0.000544000067748,110
,,,-0.000543000118341,108,,,,,-0.000543000118341,110
,,,-0.000542000110727,108,,,,,-0.000542000110727,110
,,,-0.000541000103112,110,,,,,-0.000541000103112,110
,,,-0.000540000095498,108,,,,,-0.000540000095498,110
,,,-0.000539000087883,110,,,,,-0.000539000087883,110
,,,-0.000538000080269,108,,,,,-0.000538000080269,110
,,,-0.000537000072654,110,,,,,-0.000537000072654,110
,,,-0.00053600006504,110,,,,,-0.00053600006504,110
,,,-0.000535000115633,108,,,,,-0.000535000115633,112
,,,-0.000534000108019,108,,,,,-0.000534000108019,110
,,,-0.000533000100404,108,,,,,-0.000533000100404,112
,,,-0.00053200009279,108,,,,,-0.00053200009279,110
,,,-0.000531000085175,108,,,,,-0.000531000085175,110
,,,-0.000530000077561,106,,,,,-0.000530000077561,112
,,,-0.000529000069946,106,,,,,-0.000529000069946,110
,,,-0.000528000062332,104,,,,,-0.000528000062332,110
,,,-0.000527000112925,104,,,,,-0.000527000112925,110
,,,-0.00052600010531,102,,,,,-0.00052600010531,110
,,,-0.000525000097696,102,,,,,-0.000525000097696,110
,,,-0.000524000090081,100,,,,,-0.000524000090081,110
,,,-0.000523000082467,100,,,,,-0.000523000082467,110
,,,-0.000522000074852,98,,,,,-0.000522000074852,108
,,,-0.000521000067238,98,,,,,-0.000521000067238,110
,,,-0.000520000117831,96,,,,,-0.000520000117831,108
,,,-0.000519000110216,96,,,,,-0.000519000110216,108
,,,-0.000518000102602,94,,,,,-0.000518000102602,108
,,,-0.000517000094987,94,,,,,-0.000517000094987,108
,,,-0.000516000087373,92,,,,,-0.000516000087373,108
,,,-0.000515000079758,90,,,,,-0.000515000079758,108
,,,-0.000514000072144,88,,,,,-0.000514000072144,108
,,,-0.000513000064529,88,,,,,-0.000513000064529,108
,,,-0.000512000115123,86,,,,,-0.000512000115123,106
,,,-0.000511000107508,84,,,,,-0.000511000107508,106
,,,-0.000510000099894,82,,,,,-0.000510000099894,106
,,,-0.000509000092279,82,,,,,-0.000509000092279,106
,,,-0.000508000084665,80,,,,,-0.000508000084665,106
,,,-0.00050700007705,78,,,,,-0.00050700007705,104
,,,-0.000506000069436,78,,,,,-0.000506000069436,104
,,,-0.000505000061821,76,,,,,-0.000505000061821,104
,,,-0.000504000112414,74,,,,,-0.000504000112414,104
,,,-0.0005030001048,72,,,,,-0.0005030001048,104
,,,-0.000502000097185,70,,,,,-0.000502000097185,102
,,,-0.000501000089571,68,,,,,-0.000501000089571,102
,,,-0.000500000081956,68,,,,,-0.000500000081956,102
,,,-0.000499000074342,66,,,,,-0.000499000074342,102
,,,-0.000498000066727,64,,,,,-0.000498000066727,102
,,,-0.000497000117321,62,,,,,-0.000497000117321,102
,,,-0.000496000109706,60,,,,,-0.000496000109706,100
,,,-0.000495000102092,60,,,,,-0.000495000102092,100
,,,-0.000494000094477,58,,,,,-0.000494000094477,100
,,,-0.000493000086863,56,,,,,-0.000493000086863,98
,,,-0.000492000079248,54,,,,,-0.000492000079248,96
,,,-0.000491000071634,54,,,,,-0.000491000071634,96
,,,-0.000490000064019,52,,,,,-0.000490000064019,96
,,,-0.000489000114612,50,,,,,-0.000489000114612,94
,,,-0.000488000077894,48,,,,,-0.000488000077894,92
,,,-0.000487000099383,48,,,,,-0.000487000099383,92
,,,-0.000486000091769,46,,,,,-0.000486000091769,90
,,,-0.000485000084154,44,,,,,-0.000485000084154,90
,,,-0.00048400007654,44,,,,,-0.00048400007654,88
,,,-0.000483000098029,40,,,,,-0.000483000098029,84
,,,-0.000482000090415,40,,,,,-0.000482000090415,84
,,,-0.0004810000828,38,,,,,-0.0004810000828,82
,,,-0.00048000010429,36,,,,,-0.00048000010429,80
,,,-0.000479000096675,34,,,,,-0.000479000096675,78
,,,-0.000478000089061,34,,,,,-0.000478000089061,76
,,,-0.000477000081446,30,,,,,-0.000477000081446,74
,,,-0.000476000102935,30,,,,,-0.000476000102935,72
,,,-0.000475000095321,28,,,,,-0.000475000095321,70
,,,-0.000474000087706,26,,,,,-0.000474000087706,68
,,,-0.000473000080092,26,,,,,-0.000473000080092,66
,,,-0.000472000101581,24,,,,,-0.000472000101581,64
,,,-0.000471000093967,22,,,,,-0.000471000093967,62
,,,-0.000470000086352,20,,,,,-0.000470000086352,60
,,,-0.000469000078738,18,,,,,-0.000469000078738,58
,,,-0.000468000100227,16,,,,,-0.000468000100227,56
,,,-0.000467000092613,16,,,,,-0.000467000092613,54
,,,-0.000466000084998,14,,,,,-0.000466000084998,52
,,,-0.000465000077384,12,,,,,-0.000465000077384,50
,,,-0.000464000098873,10,,,,,-0.000464000098873,48
,,,-0.000463000091258,8,,,,,-0.000463000091258,46
,,,-0.000462000083644,6,,,,,-0.000462000083644,42
,,,-0.000461000076029,6,,,,,-0.000461000076029,40
,,,-0.000460000097519,4,,,,,-0.000460000097519,38
,,,-0.000459000089904,2,,,,,-0.000459000089904,36
,,,-0.00045800008229,0,,,,,-0.00045800008229,34
,,,-0.000457000103779,0,,,,,-0.000457000103779,32
,,,-0.000456000096165,-2,,,,,-0.000456000096165,30
,,,-0.00045500008855,-4,,,,,-0.00045500008855,26
,,,-0.000454000080936,-6,,,,,-0.000454000080936,24
,,,-0.000453000102425,-8,,,,,-0.000453000102425,22
,,,-0.000452000094811,-10,,,,,-0.000452000094811,20
,,,-0.000451000087196,-10,,,,,-0.000451000087196,18
,,,-0.000450000079582,-12,,,,,-0.000450000079582,14
,,,-0.000449000101071,-14,,,,,-0.000449000101071,14
,,,-0.000448000093456,-16,,,,,-0.000448000093456,10
,,,-0.000447000085842,-18,,,,,-0.000447000085842,8
,,,-0.000446000078227,-20,,,,,-0.000446000078227,6
,,,-0.000445000099717,-22,,,,,-0.000445000099717,2
,,,-0.000444000092102,-24,,,,,-0.000444000092102,0
,,,-0.000443000084488,-24,,,,,-0.000443000084488,-2
,,,-0.000442000076873,-26,,,,,-0.000442000076873,-6
,,,-0.000441000098363,-28,,,,,-0.000441000098363,-8
,,,-0.000440000090748,-30,,,,,-0.000440000090748,-10
,,,-0.000439000083134,-32,,,,,-0.000439000083134,-12
,,,-0.000438000104623,-34,,,,,-0.000438000104623,-14
,,,-0.000437000097008,-34,,,,,-0.000437000097008,-16
,,,-0.000436000089394,-38,,,,,-0.000436000089394,-18
,,,-0.000435000081779,-38,,,,,-0.000435000081779,-22
,,,-0.000434000103269,-40,,,,,-0.000434000103269,-24
,,,-0.000433000095654,-42,,,,,-0.000433000095654,-28
,,,-0.00043200008804,-42,,,,,-0.00043200008804,-30
,,,-0.000431000080425,-44,,,,,-0.000431000080425,-32
,,,-0.000430000101915,-46,,,,,-0.000430000101915,-36
,,,-0.0004290000943,-48,,,,,-0.0004290000943,-40
,,,-0.000428000086686,-50,,,,,-0.000428000086686,-42
,,,-0.000427000079071,-52,,,,,-0.000427000079071,-46
,,,-0.00042600010056,-54,,,,,-0.00042600010056,-48
,,,-0.000425000092946,-56,,,,,-0.000425000092946,-50
,,,-0.000424000085331,-58,,,,,-0.000424000085331,-54
,,,-0.000423000077717,-58,,,,,-0.000423000077717,-58
,,,-0.000422000099206,-60,,,,,-0.000422000099206,-60
,,,-0.000421000091592,-62,,,,,-0.000421000091592,-62
,,,-0.000420000083977,-64,,,,,-0.000420000083977,-66
,,,-0.000419000076363,-66,,,,,-0.000419000076363,-68
,,,-0.000418000097852,-68,,,,,-0.000418000097852,-70
,,,-0.000417000090238,-70,,,,,-0.000417000090238,-74
,,,-0.000416000082623,-72,,,,,-0.000416000082623,-76
,,,-0.000415000104113,-74,,,,,-0.000415000104113,-80
,,,-0.000414000096498,-76,,,,,-0.000414000096498,-82
,,,-0.000413000088884,-76,,,,,-0.000413000088884,-86
,,,-0.000412000081269,-78,,,,,-0.000412000081269,-88
,,,-0.000411000102758,-80,,,,,-0.000411000102758,-88
,,,-0.000410000095144,-82,,,,,-0.000410000095144,-92
,,,-0.000409000087529,-84,,,,,-0.000409000087529,-96
,,,-0.000408000079915,-84,,,,,-0.000408000079915,-98
,,,-0.000407000101404,-86,,,,,-0.000407000101404,-100
,,,-0.00040600009379,-88,,,,,-0.00040600009379,-104
,,,-0.000405000086175,-90,,,,,-0.000405000086175,-106
,,,-0.000404000078561,-90,,,,,-0.000404000078561,-108
,,,-0.00040300010005,-92,,,,,-0.00040300010005,-110
,,,-0.00040200009244,-94,,,,,-0.00040200009244,-114
,,,-0.00040100008482,-94,,,,,-0.00040100008482,-116
,,,-0.00040000007721,-96,,,,,-0.00040000007721,-118
,,,-0.0003990000987,-98,,,,,-0.0003990000987,-122
,,,-0.00039800009108,-98,,,,,-0.00039800009108,-124
,,,-0.00039700008347,-98,,,,,-0.00039700008347,-128
,,,-0.00039600010496,-100,,,,,-0.00039600010496,-128
,,,-0.00039500009734,-102,,,,,-0.00039500009734,-128
,,,-0.00039400008973,-104,,,,,-0.00039400008973,-130
,,,-0.00039300008211,-104,,,,,-0.00039300008211,-130
,,,-0.0003920001036,-106,,,,,-0.0003920001036,-132
,,,-0.00039100009599,-106,,,,,-0.00039100009599,-130
,,,-0.00039000008837,-106,,,,,-0.00039000008837,-132
,,,-0.00038900008076,-108,,,,,-0.00038900008076,-132
,,,-0.00038800010225,-108,,,,,-0.00038800010225,-132
,,,-0.00038700009463,-108,,,,,-0.00038700009463,-132
,,,-0.00038600008702,-108,,,,,-0.00038600008702,-132
,,,-0.0003850000794,-108,,,,,-0.0003850000794,-132
,,,-0.00038400010089,-108,,,,,-0.00038400010089,-132
,,,-0.00038300009328,-108,,,,,-0.00038300009328,-132
,,,-0.00038200008566,-108,,,,,-0.00038200008566,-132
,,,-0.00038100007805,-108,,,,,-0.00038100007805,-132
,,,-0.00038000009954,-108,,,,,-0.00038000009954,-132
,,,-0.00037900009193,-108,,,,,-0.00037900009193,-132
,,,-0.00037800008431,-108,,,,,-0.00037800008431,-132
,,,-0.0003770000767,-106,,,,,-0.0003770000767,-134
,,,-0.00037600009819,-106,,,,,-0.00037600009819,-132
,,,-0.00037500009057,-106,,,,,-0.00037500009057,-132
,,,-0.00037400008296,-104,,,,,-0.00037400008296,-132
,,,-0.00037300010445,-104,,,,,-0.00037300010445,-132
,,,-0.00037200009683,-102,,,,,-0.00037200009683,-132
,,,-0.00037100008922,-102,,,,,-0.00037100008922,-132
,,,-0.0003700000816,-102,,,,,-0.0003700000816,-132
,,,-0.00036900010309,-100,,,,,-0.00036900010309,-130
,,,-0.00036800009548,-98,,,,,-0.00036800009548,-130
,,,-0.00036700008786,-98,,,,,-0.00036700008786,-132
,,,-0.00036600008025,-96,,,,,-0.00036600008025,-130
,,,-0.00036500010174,-96,,,,,-0.00036500010174,-130
,,,-0.00036400009412,-94,,,,,-0.00036400009412,-130
,,,-0.00036300008651,-94,,,,,-0.00036300008651,-130
,,,-0.00036200007889,-92,,,,,-0.00036200007889,-130
,,,-0.00036100010038,-90,,,,,-0.00036100010038,-130
,,,-0.00036000009277,-88,,,,,-0.00036000009277,-130
,,,-0.00035900008515,-86,,,,,-0.00035900008515,-130
,,,-0.00035800007754,-86,,,,,-0.00035800007754,-128
,,,-0.00035700009903,-86,,,,,-0.00035700009903,-128
,,,-0.00035600009141,-82,,,,,-0.00035600009141,-128
,,,-0.0003550000838,-82,,,,,-0.0003550000838,-128
,,,-0.00035400007619,-80,,,,,-0.00035400007619,-126
,,,-0.00035300009768,-78,,,,,-0.00035300009768,-126
,,,-0.00035200009006,-78,,,,,-0.00035200009006,-126
,,,-0.00035100008245,-76,,,,,-0.00035100008245,-126
,,,-0.00035000010394,-74,,,,,-0.00035000010394,-126
,,,-0.00034900009632,-74,,,,,-0.00034900009632,-124
,,,-0.00034800008871,-70,,,,,-0.00034800008871,-124
,,,-0.00034700008109,-70,,,,,-0.00034700008109,-124
,,,-0.00034600010258,-70,,,,,-0.00034600010258,-122
,,,-0.00034500009497,-66,,,,,-0.00034500009497,-122
,,,-0.00034400008735,-64,,,,,-0.00034400008735,-120
,,,-0.00034300007974,-64,,,,,-0.00034300007974,-118
,,,-0.00034200010123,-62,,,,,-0.00034200010123,-116
,,,-0.00034100009361,-60,,,,,-0.00034100009361,-114
,,,-0.000340000086,-58,,,,,-0.000340000086,-114
,,,-0.00033900007838,-56,,,,,-0.00033900007838,-112
,,,-0.00033800009987,-56,,,,,-0.00033800009987,-110
,,,-0.00033700009226,-54,,,,,-0.00033700009226,-108
,,,-0.00033600008464,-52,,,,,-0.00033600008464,-106
,,,-0.00033500007703,-50,,,,,-0.00033500007703,-104
,,,-0.00033400009852,-48,,,,,-0.00033400009852,-102
,,,-0.0003330000909,-46,,,,,-0.0003330000909,-102
,,,-0.00033200008329,-44,,,,,-0.00033200008329,-98
,,,-0.00033100010478,-42,,,,,-0.00033100010478,-96
,,,-0.00033000009716,-42,,,,,-0.00033000009716,-94
,,,-0.00032900008955,-40,,,,,-0.00032900008955,-92
,,,-0.00032800008194,-38,,,,,-0.00032800008194,-88
,,,-0.00032700010343,-36,,,,,-0.00032700010343,-88
,,,-0.00032600009581,-36,,,,,-0.00032600009581,-86
,,,-0.0003250000882,-34,,,,,-0.0003250000882,-82
,,,-0.00032400008058,-32,,,,,-0.00032400008058,-80
,,,-0.00032300010207,-30,,,,,-0.00032300010207,-78
,,,-0.00032200009446,-28,,,,,-0.00032200009446,-76
,,,-0.00032100008684,-26,,,,,-0.00032100008684,-74
,,,-0.00032000007923,-24,,,,,-0.00032000007923,-70
,,,-0.00031900010072,-22,,,,,-0.00031900010072,-68
,,,-0.0003180000931,-20,,,,,-0.0003180000931,-66
,,,-0.00031700008549,-18,,,,,-0.00031700008549,-64
,,,-0.00031600007787,-16,,,,,-0.00031600007787,-62
,,,-0.00031500009936,-14,,,,,-0.00031500009936,-60
,,,-0.00031400009175,-12,,,,,-0.00031400009175,-56
,,,-0.00031300008413,-10,,,,,-0.00031300008413,-54
,,,-0.00031200007652,-8,,,,,-0.00031200007652,-52
,,,-0.00031100009801,-6,,,,,-0.00031100009801,-50
,,,-0.00031000009039,-4,,,,,-0.00031000009039,-46
